ID,Date,Address,ComplaintType,Status,DateModified,CleanAddress,MatchAddress,lat,lng,parcelId,MatchType
 13357,2014/12/01 00:00:00.000000000,301 BALLPARK DR #204,OCCUPANCY ISSUE,CLOSED,2014/12/16 14:49:00.000000000,301 BALLPARK DR,301 BALLPARK DR,38.06577931,-84.47610227,14640900,Exact Parcel
 13358,2014/12/02 00:00:00.000000000,101 LEESTOWN CENTER WAY,SIGNAGE,CLOSED,2014/12/15 15:14:00.000000000,101 LEESTOWN CENTER WAY,101 LEESTOWN CENTER WAY,38.07114675,-84.53281138,38183410,Exact Parcel
 13359,2014/12/02 00:00:00.000000000,457 ASHLAND TER,OCCUPANCY ISSUE,CLOSED,2015/01/16 09:19:00.000000000,457 ASHLAND TER,457 ASHLAND TER,38.03001166,-84.49299674,16480200,Exact Parcel
 13360,2014/12/02 00:00:00.000000000,2020 DUNKIRK DR,PARKING,CLOSED,2014/12/10 14:12:00.000000000,2020 DUNKIRK DR,2020 DUNKIRK DR,38.05726151,-84.5449811,14533050,Exact Parcel
 13364,2014/12/03 00:00:00.000000000,4013 NICHOLASVILLE RD STE 110,SIGNAGE,CLOSED,2014/12/05 14:06:00.000000000,4013 NICHOLASVILLE RD,4013 NICHOLASVILLE RD,37.97997416,-84.52912293,22017900,Exact Parcel
 13365,2014/12/03 00:00:00.000000000,4013 NICHOLASVILLE RD,SIGNAGE,CLOSED,2014/12/05 14:04:00.000000000,4013 NICHOLASVILLE RD,4013 NICHOLASVILLE RD,37.97997416,-84.52912293,22017900,Exact Parcel
 13366,2014/12/04 00:00:00.000000000,1760 HARRODSBURG RD,SIGNAGE,CLOSED,2014/12/17 13:58:00.000000000,1760 HARRODSBURG RD,1760 HARRODSBURG RD,38.02978967,-84.52934405,25071350,Exact Parcel
 13367,2014/12/05 00:00:00.000000000,875 S BROADWAY,SIGNAGE,CLOSED,2015/04/09 09:26:00.000000000,875 S BROADWAY,875 S BROADWAY,38.03940421,-84.51494516,10782500,Exact Parcel
 13368,2014/12/08 00:00:00.000000000,107 BROWN AVE,ILLEGAL BUSINESS,CLOSED,2014/12/10 11:00:00.000000000,107 BROWN AVE,107 BROWN AVE,38.04180916,-84.45969089,44086700,Exact Parcel
 13369,2014/12/08 00:00:00.000000000,395 S LIMESTONE,PARKING,CLOSED,2014/12/10 14:25:00.000000000,395 S LIMESTONE,395 S LIMESTONE,38.04185594,-84.50396497,14283700,Exact Parcel
 13371,2014/12/10 00:00:00.000000000,3885 BELLEAU WOOD DR,SIGNAGE,CLOSED,2015/01/08 11:31:00.000000000,3885 BELLEAU WOOD DR,3885 BELLEAU WOOD DR,37.9728419,-84.51134177,20029130,Exact Parcel
 13372,2014/12/10 00:00:00.000000000,287 SOUTHLAND DR,SIGNAGE,CLOSED,2014/12/17 15:19:00.000000000,287 SOUTHLAND DR,287 SOUTHLAND DR,38.01513387,-84.52223847,16642100,Exact Parcel
 13374,2014/12/11 00:00:00.000000000,176 CARLISLE AVE,NO PERMIT,CLOSED,2014/12/15 15:51:00.000000000,176 CARLISLE AVE,176 CARLISLE AVE,38.05931416,-84.47458628,12746400,Exact Parcel
 13375,2014/12/11 00:00:00.000000000,441 ASH ST,NO PERMIT,CLOSED,2015/06/23 07:57:00.000000000,441 ASH ST,441 ASH ST,38.06416445,-84.50448732,10719500,Exact Parcel
 13376,2014/12/12 00:00:00.000000000,858 CHARLES AVE,ILLEGAL BUSINESS,CLOSED,2015/01/08 14:56:00.000000000,858 CHARLES AVE,858 CHARLES AVE,38.0620713,-84.50473402,12732500,Exact Parcel
 13377,2014/12/12 00:00:00.000000000,1901 IRON WORKS PIKE,OCCUPANCY ISSUE,CLOSED,2014/12/26 08:46:00.000000000,1901 IRON WORKS PIKE,1901 IRON WORKS PIKE,38.12377255,-84.45518646,20007690,Exact Parcel
 13378,2014/12/15 00:00:00.000000000,3356 MONTAVESTA RD,ILLEGAL BUSINESS,CLOSED,2015/03/30 14:42:00.000000000,3356 MONTAVESTA RD,3356 MONTAVESTA RD,37.99737429,-84.49104048,14427750,Exact Parcel
 13379,2014/12/15 00:00:00.000000000,2073 REBEL RD,ILLEGAL BUSINESS,CLOSED,2015/01/21 14:06:00.000000000,2073 REBEL RD,2073 REBEL RD,38.00889875,-84.52040105,13045275,Exact Parcel
 13380,2014/12/15 00:00:00.000000000,249 SAVOY RD,OTHER,CLOSED,2014/12/18 08:54:00.000000000,249 SAVOY RD,249 SAVOY RD,38.05516457,-84.53709676,14304500,Exact Parcel
 13381,2014/12/15 00:00:00.000000000,1701 N BROADWAY,PARKING,CLOSED,2015/05/14 16:14:00.000000000,1701 N BROADWAY,1701 N BROADWAY,38.06963062,-84.47008348,12105800,Exact Parcel
 13382,2014/12/16 00:00:00.000000000,3120 PIMLICO PKWY,SIGNAGE,CLOSED,2015/04/01 10:48:00.000000000,3120 PIMLICO PKWY,3120 PIMLICO PKWY,37.98499191,-84.46139351,20005430,Exact Parcel
 13383,2014/12/16 00:00:00.000000000,908 DARLEY DR,ILLEGAL BUSINESS,CLOSED,2015/01/15 08:58:00.000000000,908 DARLEY DR,908 DARLEY DR,38.05129362,-84.4671832,13046400,Exact Parcel
 13386,2014/12/16 00:00:00.000000000,1324 GLENVIEW DR,OTHER,CLOSED,2014/12/30 08:50:00.000000000,1324 GLENVIEW DR,1324 GLENVIEW DR,37.97844053,-84.57235895,20121190,Exact Parcel
 13387,2014/12/16 00:00:00.000000000,1618 MEADOWTHORPE AVE,PARKING,CLOSED,2015/01/28 10:06:00.000000000,1618 MEADOWTHORPE AVE,1618 MEADOWTHORPE AVE,38.06856895,-84.52597282,46525400,Exact Parcel
 13388,2014/12/17 00:00:00.000000000,1375 S BROADWAY,SIGNAGE,CLOSED,2014/12/18 08:57:00.000000000,1375 S BROADWAY,1375 S BROADWAY,38.0347254,-84.52475526,13220425,Exact Parcel
 13389,2014/12/18 00:00:00.000000000,2073 REBEL RD,OTHER,CLOSED,2014/12/19 14:29:00.000000000,2073 REBEL RD,2073 REBEL RD,38.00889875,-84.52040105,13045275,Exact Parcel
 13390,2014/12/18 00:00:00.000000000,857 CHARLES AVE,ILLEGAL BUSINESS,OPEN,2015/07/09 15:40:00.000000000,857 CHARLES AVE,857 CHARLES AVE,38.06245212,-84.50418378,16232750,Exact Parcel
 13391,2014/12/19 00:00:00.000000000,7524 OLD RICHMOND RD,OTHER,CLOSED,2015/01/05 13:17:00.000000000,7524 OLD RICHMOND RD,7524 OLD RICHMOND RD,37.9151333,-84.36461462,20691125,Exact Parcel
 13392,2014/12/19 00:00:00.000000000,833 MEADOW LN,OTHER,CLOSED,2014/12/23 15:31:00.000000000,833 MEADOW LN,833 MEADOW LN,38.04922266,-84.46895259,16221500,Exact Parcel
 13393,2014/12/22 00:00:00.000000000,470 CONWAY CT,ILLEGAL BUSINESS,CLOSED,2015/04/09 14:10:00.000000000,470 CONWAY CT,470 CONWAY CT,38.08393776,-84.53951631,20066670,Exact Parcel
 13395,2014/12/23 00:00:00.000000000,103 JAMES CT,OCCUPANCY ISSUE,CLOSED,2015/01/15 08:57:00.000000000,103 JAMES CT,103 JAMES CT,38.04147662,-84.45745496,42027100,Exact Parcel
 13396,2014/12/23 00:00:00.000000000,520 HENRY CLAY BLVD,ILLEGAL BUSINESS,CLOSED,2015/01/15 09:02:00.000000000,520 HENRY CLAY BLVD,520 HENRY CLAY BLVD,38.03581279,-84.4656145,47123500,Exact Parcel
 13397,2014/12/23 00:00:00.000000000,703 WESTLAND DR,OTHER,CLOSED,2015/01/09 09:00:00.000000000,703 WESTLAND DR,703 WESTLAND DR,38.06082352,-84.54524871,11971825,Exact Parcel
 13398,2014/12/26 00:00:00.000000000,143 LONDONDERRY DR,PARKING,CLOSED,2014/12/30 12:08:00.000000000,143 LONDONDERRY DR,143 LONDONDERRY DR,38.05240418,-84.54032315,14618500,Exact Parcel
 13399,2014/12/26 00:00:00.000000000,312 THOMPSON RD,ILLEGAL BUSINESS,CLOSED,2014/12/29 13:51:00.000000000,312 THOMPSON RD,312 THOMPSON RD,38.05819583,-84.51776048,21567475,Exact Parcel
 13401,2014/12/30 00:00:00.000000000,626 BRECKENRIDGE ST,ILLEGAL BUSINESS,CLOSED,2015/04/22 09:43:00.000000000,626 BRECKENRIDGE ST,626 BRECKENRIDGE ST,38.04661544,-84.47601146,11511750,Exact Parcel
 13402,2014/12/30 00:00:00.000000000,2187 HARRODSBURG RD,SIGNAGE,CLOSED,2015/01/13 09:02:00.000000000,2187 HARRODSBURG RD,2187 HARRODSBURG RD,38.02466909,-84.53977982,38257200,Exact Parcel
 13403,2014/12/30 00:00:00.000000000,146 S FORBES RD,SIGNAGE,CLOSED,2015/01/07 14:20:00.000000000,146 S FORBES RD,146 S FORBES RD,38.06151536,-84.52161249,20016020,Exact Parcel
 13404,2014/12/30 00:00:00.000000000,157 S FORBES RD,SIGNAGE,CLOSED,2015/01/05 15:24:00.000000000,157 S FORBES RD,157 S FORBES RD,38.06106907,-84.5233187,23336500,Exact Parcel
 13405,2014/12/30 00:00:00.000000000,154 S FORBES RD,SIGNAGE,CLOSED,2015/01/07 14:19:00.000000000,154 S FORBES RD,154 S FORBES RD,38.06065002,-84.52203838,38250670,Exact Parcel
 13407,2014/12/30 00:00:00.000000000,167 S FORBES RD,SIGNAGE,CLOSED,2015/01/05 15:18:00.000000000,167 S FORBES RD,167 S FORBES RD,38.06048603,-84.52314803,20541800,Exact Parcel
 13408,2015/01/02 00:00:00.000000000,155 BURNETT AVE,OTHER,CLOSED,2015/01/07 15:35:00.000000000,155 BURNETT AVE,155 BURNETT AVE,38.05738222,-84.47761512,15213500,Exact Parcel
 13409,2015/01/02 00:00:00.000000000,316 OWSLEY AVE,NO PERMIT,CLOSED,2015/03/11 10:43:00.000000000,316 OWSLEY AVE,316 OWSLEY AVE,38.03589754,-84.47393297,42011600,Exact Parcel
 13410,2015/01/05 00:00:00.000000000,403 SOUTHLAND DR,ILLEGAL BUSINESS,CLOSED,2015/02/06 10:46:00.000000000,403 SOUTHLAND DR,403 SOUTHLAND DR,38.01834162,-84.52623861,10204904,Exact Parcel
 13411,2015/01/05 00:00:00.000000000,143 LONDONDERRY DR,OTHER,CLOSED,2015/01/16 09:24:00.000000000,143 LONDONDERRY DR,143 LONDONDERRY DR,38.05240418,-84.54032315,14618500,Exact Parcel
 13412,2015/01/06 00:00:00.000000000,617 SHROPSHIRE AVE,OTHER,CLOSED,2015/01/23 08:53:00.000000000,617 SHROPSHIRE AVE,617 SHROPSHIRE AVE,38.04860781,-84.47914261,12596200,Exact Parcel
 13413,2015/01/06 00:00:00.000000000,1744 WYATT PKWY,OTHER,CLOSED,2015/05/08 08:59:00.000000000,1744 WYATT PKWY,1744 WYATT PKWY,38.0359709,-84.45898627,11997700,Exact Parcel
 13414,2015/01/08 00:00:00.000000000,6800 MAN O WAR BLVD,OTHER,CLOSED,2015/01/13 08:07:00.000000000,6800 MAN O WAR BLVD,6800 MAN O WAR BLVD,38.02902883,-84.39281638,20011880,Exact Parcel
 13415,2015/01/08 00:00:00.000000000,855 CHARLES AVE,VEHICLE REPAIR,CLOSED,2015/03/02 11:05:00.000000000,855 CHARLES AVE,855 CHARLES AVE,38.06239564,-84.50411822,10422400,Exact Parcel
 13416,2015/01/09 00:00:00.000000000,100 CANEBRAKE DR,OTHER,CLOSED,2015/01/16 13:55:00.000000000,100 CANEBRAKE DR,100 CANEBRAKE DR,37.96121457,-84.38416941,20071350,Exact Parcel
 13417,2015/01/13 00:00:00.000000000,181 LISLE INDUSTRIAL AVE,SIGNAGE,CLOSED,2015/01/16 11:07:00.000000000,181 LISLE INDUSTRIAL AVE,181 LISLE INDUSTRIAL AVE,38.06404938,-84.52544243,38133540,Exact Parcel
 13419,2015/01/13 00:00:00.000000000,1801 ALEXANDRIA DR STE #140,SIGNAGE,CLOSED,2015/01/16 09:22:00.000000000,1801 ALEXANDRIA DR,1801 ALEXANDRIA DR,38.03680377,-84.55285978,15053000,Exact Parcel
 13420,2015/01/13 00:00:00.000000000,1590 LEESTOWN RD STE#136,SIGNAGE,CLOSED,2015/01/23 08:54:00.000000000,1590 LEESTOWN RD,1590 LEESTOWN RD,38.06550949,-84.52691137,20057880,Exact Parcel
 13421,2015/01/13 00:00:00.000000000,117 E SEVENTH ST,ILLEGAL BUSINESS,CLOSED,2015/04/17 11:00:00.000000000,117 E SEVENTH ST,117 E SEVENTH ST,38.05508215,-84.48356555,10491700,Exact Parcel
 13422,2015/01/13 00:00:00.000000000,627 OHIO ST,ILLEGAL BUSINESS,CLOSED,2015/01/28 07:41:00.000000000,627 OHIO ST,627 OHIO ST,38.05091775,-84.4814979,11096400,Exact Parcel
 13423,2015/01/14 00:00:00.000000000,855 S BROADWAY,SIGNAGE,CLOSED,2015/01/21 11:48:00.000000000,855 S BROADWAY,855 S BROADWAY,38.04041135,-84.5137322,13868100,Exact Parcel
 13424,2015/01/14 00:00:00.000000000,2030 HARRODSBURG RD,SIGNAGE,CLOSED,2015/01/21 11:47:00.000000000,2030 HARRODSBURG RD,2030 HARRODSBURG RD,38.02535067,-84.53615844,38257220,Exact Parcel
 13425,2015/01/14 00:00:00.000000000,730 LANE ALLEN RD,SIGNAGE,CLOSED,2015/01/21 11:52:00.000000000,730 LANE ALLEN RD,730 LANE ALLEN RD,38.02708957,-84.53634249,38256060,Exact Parcel
 13426,2015/01/15 00:00:00.000000000,569 E NEW CIRCLE RD,SIGNAGE,CLOSED,2015/01/20 08:36:00.000000000,569 E NEW CIRCLE RD,569 E NEW CIRCLE RD,38.05240369,-84.4569468,14508900,Exact Parcel
 13427,2015/01/15 00:00:00.000000000,2632 RICHMOND RD,SIGNAGE,CLOSED,2015/01/21 08:28:00.000000000,2632 RICHMOND RD,2632 RICHMOND RD,38.00976989,-84.45607804,10841800,Exact Parcel
 13428,2015/01/16 00:00:00.000000000,3101 RICHMOND RD,OTHER,CLOSED,2015/01/21 09:22:00.000000000,3101 RICHMOND RD,3101 RICHMOND RD,38.00328218,-84.44495859,20008040,Exact Parcel
 13429,2015/01/20 00:00:00.000000000,3201 ORCHARD GRASS RD,OTHER,CLOSED,2015/01/21 11:14:00.000000000,3201 ORCHARD GRASS RD,3201 ORCHARD GRASS RD,38.01586762,-84.39801584,38211720,Exact Parcel
 13430,2015/01/20 00:00:00.000000000,324 E LOWRY LN,ILLEGAL BUSINESS,CLOSED,2015/02/05 10:35:00.000000000,324 E LOWRY LN,324 E LOWRY LN,38.0016337,-84.50639421,21357700,Exact Parcel
 13431,2015/01/20 00:00:00.000000000,928 DARLEY DR,ILLEGAL BUSINESS,CLOSED,2015/01/28 07:47:00.000000000,928 DARLEY DR,928 DARLEY DR,38.05229559,-84.465986,23055900,Exact Parcel
 13432,2015/01/20 00:00:00.000000000,3960 GEORGETOWN RD,SIGNAGE,CLOSED,2015/04/30 14:57:00.000000000,3960 GEORGETOWN RD,3960 GEORGETOWN RD,38.13630451,-84.53219664,26146900,Exact Parcel
 13433,2015/01/20 00:00:00.000000000,892 MAYWICK DR,PARKING,CLOSED,2015/03/26 09:10:00.000000000,892 MAYWICK DR,892 MAYWICK DR,38.03133924,-84.54320646,26097600,Exact Parcel
 13434,2015/01/21 00:00:00.000000000,1314 VERSAILLES RD,SIGNAGE,CLOSED,2015/01/26 08:55:00.000000000,1314 VERSAILLES RD,1314 VERSAILLES RD,38.0495908,-84.52220544,15021100,Exact Parcel
 13435,2015/01/21 00:00:00.000000000,2331 VERSAILLES RD,SIGNAGE,CLOSED,2015/02/05 12:57:00.000000000,2331 VERSAILLES RD,2331 VERSAILLES RD,38.04717027,-84.55414107,15437880,Exact Parcel
 13436,2015/01/22 00:00:00.000000000,4809 CHELMSBURY LN,NO PERMIT,CLOSED,2015/05/08 07:42:00.000000000,4809 CHELMSBURY LN,4809 CHELMSBURY LN,37.95787337,-84.48189345,20094180,Exact Parcel
 13437,2015/01/22 00:00:00.000000000,924 WINCHESTER RD,ILLEGAL BUSINESS,OPEN,2015/07/13 09:41:00.000000000,924 WINCHESTER RD,924 WINCHESTER RD,38.04153957,-84.47011471,12442900,Exact Parcel
 13438,2015/01/22 00:00:00.000000000,324 SYCAMORE RD,OTHER,CLOSED,2015/01/29 09:53:00.000000000,324 SYCAMORE RD,324 SYCAMORE RD,38.02707053,-84.48418021,12299400,Exact Parcel
 13441,2015/01/23 00:00:00.000000000,540 SHELBY ST,ILLEGAL BUSINESS,CLOSED,2015/04/29 08:30:00.000000000,540 SHELBY ST,540 SHELBY ST,38.04954891,-84.47527836,14252756,Exact Parcel
 13443,2015/01/23 00:00:00.000000000,1856 ALYSHEBA WAY,SIGNAGE,CLOSED,2015/01/28 07:50:00.000000000,1856 ALYSHEBA WAY,1856 ALYSHEBA WAY,38.01945091,-84.41804958,19991980,Exact Parcel
 13444,2015/01/23 00:00:00.000000000,112 PIN OAK DR,ILLEGAL BUSINESS,CLOSED,2015/01/26 13:54:00.000000000,112 PIN OAK DR,112 PIN OAK DR,38.02111504,-84.52301168,21040100,Exact Parcel
 13445,2015/01/22 00:00:00.000000000,4750 HARTLAND PKWY,SIGNAGE,CLOSED,2015/02/02 07:43:00.000000000,4750 HARTLAND PKWY,4750 HARTLAND PKWY,37.96133095,-84.48020618,38056560,Exact Parcel
 13446,2015/01/23 00:00:00.000000000,4798 MOSS CREEK DR,SIGNAGE,CLOSED,2015/01/26 12:24:00.000000000,4798 MOSS CREEK DR,4798 MOSS CREEK DR,37.96192208,-84.47808727,20110260,Exact Parcel
 13447,2015/01/26 00:00:00.000000000,516 ADDISON AVE,ILLEGAL BUSINESS,CLOSED,2015/03/03 13:34:00.000000000,516 ADDISON AVE,516 ADDISON AVE,38.03802687,-84.52451769,26553000,Exact Parcel
 13448,2015/01/27 00:00:00.000000000,610 DREAMLAND DR,ILLEGAL BUSINESS,OPEN,2015/07/10 10:04:00.000000000,610 DREAMLAND DR,610 DREAMLAND DR,38.07698473,-84.46984994,25339835,Exact Parcel
 13449,2015/01/28 00:00:00.000000000,606 LONGVIEW DR,SIGHT DISTANCE ISSUE,CLOSED,2015/01/29 10:00:00.000000000,606 LONGVIEW DR,606 LONGVIEW DR,38.02071872,-84.53528148,25263100,Exact Parcel
 13450,2015/01/28 00:00:00.000000000,213 LINCOLN AVE APT A,ILLEGAL BUSINESS,CLOSED,2015/03/03 08:25:00.000000000,213 LINCOLN AVE,213 LINCOLN AVE,38.0337255,-84.47638558,41109600,Exact Parcel
 13451,2015/01/28 00:00:00.000000000,449 N LIMESTONE,NO PERMIT,CLOSED,2015/03/11 10:53:00.000000000,449 N LIMESTONE,449 N LIMESTONE,38.05218062,-84.48943962,16242300,Exact Parcel
 13452,2015/01/29 00:00:00.000000000,3551 TODDS RD,OCCUPANCY ISSUE,CLOSED,2015/05/12 09:48:00.000000000,3551 TODDS RD,3551 TODDS RD,38.00218557,-84.41129236,20253800,Exact Parcel
 13453,2015/01/29 00:00:00.000000000,563 MARYLAND AVE,OCCUPANCY ISSUE,CLOSED,2015/02/18 12:29:00.000000000,563 MARYLAND AVE,563 MARYLAND AVE,38.05657433,-84.50150071,13254975,Exact Parcel
 13454,2015/01/29 00:00:00.000000000,640 KINGSTON RD,ILLEGAL BUSINESS,CLOSED,2015/05/11 09:53:00.000000000,640 KINGSTON RD,640 KINGSTON RD,38.08845768,-84.45173089,12669650,Exact Parcel
 13455,2015/01/30 00:00:00.000000000,306 E MAXWELL ST,OCCUPANCY ISSUE,CLOSED,2015/02/03 14:15:00.000000000,306 E MAXWELL ST,306 E MAXWELL ST,38.03910632,-84.49691241,12155000,Exact Parcel
 13456,2015/02/02 00:00:00.000000000,2753 BAYBROOK RD,NO PERMIT,CLOSED,2015/02/12 08:26:00.000000000,2753 BAYBROOK RD,2753 BAYBROOK RD,38.00011041,-84.46070549,11544400,Exact Parcel
 13457,2015/02/02 00:00:00.000000000,557 LIN WAL RD,ILLEGAL BUSINESS,CLOSED,2015/03/02 10:33:00.000000000,557 LIN WAL RD,557 LIN WAL RD,38.07727238,-84.46621944,12500300,Exact Parcel
 13458,2015/02/02 00:00:00.000000000,644 SQUIRES RD,OCCUPANCY ISSUE,CLOSED,2015/02/04 08:46:00.000000000,644 SQUIRES RD,644 SQUIRES RD,37.98570709,-84.45348985,10276502,Exact Parcel
 13459,2015/02/03 00:00:00.000000000,3101 RICHMOND RD,OTHER,CLOSED,2015/05/26 08:09:00.000000000,3101 RICHMOND RD,3101 RICHMOND RD,38.00328218,-84.44495859,20008040,Exact Parcel
 13460,2015/02/03 00:00:00.000000000,125 BROWN AVE,OCCUPANCY ISSUE,CLOSED,2015/03/03 08:30:00.000000000,125 BROWN AVE,125 BROWN AVE,38.04076296,-84.45829103,40441250,Exact Parcel
 13461,2015/02/04 00:00:00.000000000,1116 MANCHESTER ST,ILLEGAL BUSINESS,CLOSED,2015/02/05 10:36:00.000000000,1116 MANCHESTER ST,1116 MANCHESTER ST,38.05417385,-84.51507582,10022480,Exact Parcel
 13464,2015/02/04 00:00:00.000000000,203 E THIRD ST,SIGNAGE,CLOSED,2015/04/06 09:34:00.000000000,203 E THIRD ST,203 E THIRD ST,38.0480226,-84.49045688,14056525,Exact Parcel
 13465,2015/02/04 00:00:00.000000000,1601 HAWTHORNE LN,ILLEGAL BUSINESS,CLOSED,2015/03/30 11:19:00.000000000,1601 HAWTHORNE LN,1601 HAWTHORNE LN,38.07318615,-84.47439315,11885000,Exact Parcel
 13466,2015/02/05 00:00:00.000000000,3616 CREEL CT,ILLEGAL BUSINESS,CLOSED,2015/04/30 10:18:00.000000000,3616 CREEL CT,3616 CREEL CT,37.97915436,-84.50780816,10038950,Exact Parcel
 13467,2015/02/05 00:00:00.000000000,3620 CREEL CT,ILLEGAL BUSINESS,CLOSED,2015/04/30 09:42:00.000000000,3620 CREEL CT,3620 CREEL CT,37.97897041,-84.5078282,10038960,Exact Parcel
 13470,2015/02/05 00:00:00.000000000,128 SOUTHLAND DR,SIGNAGE,CLOSED,2015/03/18 09:09:00.000000000,128 SOUTHLAND DR,128 SOUTHLAND DR,38.01159223,-84.51859848,14640700,Exact Parcel
 13474,2015/02/06 00:00:00.000000000,1824 BRYAN STATION RD,OTHER,CLOSED,2015/04/08 10:45:00.000000000,1824 BRYAN STATION RD,1824 BRYAN STATION RD,38.06357669,-84.45296869,12918900,Exact Parcel
 13475,2015/02/06 00:00:00.000000000,324 SYCAMORE RD,OTHER,CLOSED,2015/02/12 07:45:00.000000000,324 SYCAMORE RD,324 SYCAMORE RD,38.02707053,-84.48418021,12299400,Exact Parcel
 13476,2015/02/06 00:00:00.000000000,501 E NEW CIRCLE RD,OTHER,CLOSED,2015/02/10 09:09:00.000000000,501 E NEW CIRCLE RD,501 E NEW CIRCLE RD,38.05462972,-84.45908685,14255800,Exact Parcel
 13477,2015/02/06 00:00:00.000000000,803 S BROADWAY,SIGNAGE,CLOSED,2015/02/11 10:15:00.000000000,803 S BROADWAY,803 S BROADWAY,38.04146529,-84.51270498,16179050,Exact Parcel
 13478,2015/02/06 00:00:00.000000000,855 S BROADWAY,SIGNAGE,CLOSED,2015/02/11 10:12:00.000000000,855 S BROADWAY,855 S BROADWAY,38.04041135,-84.5137322,13868100,Exact Parcel
 13479,2015/02/06 00:00:00.000000000,3765 PALOMAR CENTRE DR,SIGNAGE,CLOSED,2015/02/11 10:06:00.000000000,3765 PALOMAR CENTRE DR,3765 PALOMAR CENTRE DR,38.00542119,-84.57288675,20104880,Exact Parcel
 13480,2015/02/06 00:00:00.000000000,373 VIRGINIA AVE Ste 110,SIGNAGE,CLOSED,2015/02/11 10:09:00.000000000,373 VIRGINIA AVE,373 VIRGINIA AVE,38.03798852,-84.51397885,38080600,Exact Parcel
 13481,2015/02/06 00:00:00.000000000,205 SOUTHLAND DR,SIGNAGE,CLOSED,2015/02/06 15:47:00.000000000,205 SOUTHLAND DR,205 SOUTHLAND DR,38.013249,-84.51932649,16082125,Exact Parcel
 13482,2015/02/09 00:00:00.000000000,3861 BARNARD DR,ILLEGAL BUSINESS,CLOSED,2015/04/29 10:47:00.000000000,3861 BARNARD DR,3861 BARNARD DR,37.9986528,-84.40317848,19318700,Exact Parcel
 13483,2015/02/09 00:00:00.000000000,398 SOUTHLAND DR,SIGNAGE,CLOSED,2015/02/11 07:33:00.000000000,398 SOUTHLAND DR,398 SOUTHLAND DR,38.01769828,-84.52705587,16517300,Exact Parcel
 13485,2015/02/09 00:00:00.000000000,132 SOUTHLAND DR,SIGNAGE,CLOSED,2015/02/11 07:24:00.000000000,132 SOUTHLAND DR,132 SOUTHLAND DR,38.01177674,-84.51900217,13036700,Exact Parcel
 13486,2015/02/09 00:00:00.000000000,132 SOUTHLAND DR STE #1-A,SIGNAGE,CLOSED,2015/02/11 07:22:00.000000000,132 SOUTHLAND DR,132 SOUTHLAND DR,38.01177674,-84.51900217,13036700,Exact Parcel
 13487,2015/02/09 00:00:00.000000000,2358 NICHOLASVILLE RD,SIGNAGE,CLOSED,2015/02/11 13:12:00.000000000,2358 NICHOLASVILLE RD,2358 NICHOLASVILLE RD,38.00399419,-84.51799036,38163360,Exact Parcel
 13488,2015/02/09 00:00:00.000000000,2358 NICHOLASVILLE RD STE #135,SIGNAGE,CLOSED,2015/02/11 13:15:00.000000000,2358 NICHOLASVILLE RD,2358 NICHOLASVILLE RD,38.00399419,-84.51799036,38163360,Exact Parcel
 13489,2015/02/09 00:00:00.000000000,2380 NORMAN LN STE 140,SIGNAGE,CLOSED,2015/02/11 13:13:00.000000000,2380 NORMAN LN,2380 NORMAN LN,38.00455945,-84.51961673,38142270,Exact Parcel
 13490,2015/02/09 00:00:00.000000000,151 N MT TABOR RD,SIGNAGE,CLOSED,2015/02/24 08:34:00.000000000,151 N MT TABOR RD,151 N MT TABOR RD,38.00793007,-84.44953319,23203103,Exact Parcel
 13491,2015/02/09 00:00:00.000000000,568 E NEW CIRCLE RD,SIGNAGE,CLOSED,2015/03/03 08:40:00.000000000,568 E NEW CIRCLE RD,568 E NEW CIRCLE RD,38.05225913,-84.45831178,23903803,Exact Parcel
 13492,2015/02/09 00:00:00.000000000,1387 E NEW CIRCLE RD,SIGNAGE,CLOSED,2015/03/11 09:57:00.000000000,1387 E NEW CIRCLE RD,1387 E NEW CIRCLE RD,38.02601456,-84.45238406,24334900,Exact Parcel
 13493,2015/02/09 00:00:00.000000000,2028 DELLWOOD DR,OTHER,CLOSED,2015/02/10 14:08:00.000000000,2028 DELLWOOD DR,2028 DELLWOOD DR,38.00627112,-84.51495436,21908150,Exact Parcel
 13494,2015/02/09 00:00:00.000000000,3510 MELLINOCKET CT,OTHER,CLOSED,2015/02/10 14:11:00.000000000,3510 MELLINOCKET CT,3510 MELLINOCKET CT,37.98639953,-84.55272889,22304200,Exact Parcel
 13495,2015/02/09 00:00:00.000000000,1951 STANTON WAY,SIGNAGE,CLOSED,2015/02/26 15:50:00.000000000,1951 STANTON WAY,1951 STANTON WAY,38.10281825,-84.4841183,14851727,Exact Parcel
 13496,2015/02/09 00:00:00.000000000,2143 N BROADWAY,SIGNAGE,CLOSED,2015/03/19 16:44:00.000000000,2143 N BROADWAY,2143 N BROADWAY,38.07876555,-84.45481348,13074600,Exact Parcel
 13497,2015/02/10 00:00:00.000000000,707 HEADLEY AVE,ILLEGAL BUSINESS,CLOSED,2015/03/30 11:14:00.000000000,707 HEADLEY AVE,707 HEADLEY AVE,38.05963453,-84.48794479,15455500,Exact Parcel
 13498,2015/02/10 00:00:00.000000000,252 PRESTON AVE,PARKING,CLOSED,2015/02/11 07:59:00.000000000,252 PRESTON AVE,252 PRESTON AVE,38.03357866,-84.47372217,45591600,Exact Parcel
