SALEKEY,SALEDT,PRICE,SALETYPE,parcelId,ADDRESS,lat,lng
 361933,2013/11/25 00:00:00.000000000, 43334,MASTER COMMISSIONER SALE,19341390,2551 LINDENHURST LOOP,38.00495185,-84.42734087
 359292,2013/11/25 00:00:00.000000000, 83500,FORECLOSURE PROCEEDINGS,22060400,1712 ALBEMARLE RD,38.03751083,-84.53690532
 360242,2013/11/25 00:00:00.000000000, 65708,MASTER COMMISSIONER SALE,35952650,1022 MCCLAIN DR,38.06244918,-84.48215439
 361122,2013/11/25 00:00:00.000000000, 110000,FORECLOSURE PROCEEDINGS,38005090,137 GREENWAY LN,38.0907136,-84.55049727
 359258,2013/11/25 00:00:00.000000000, 34200,FORECLOSURE PROCEEDINGS,41226800,956 DETROIT AVE,38.04005336,-84.46994123
 359392,2013/11/26 00:00:00.000000000, 65900,FORECLOSURE PROCEEDINGS,19348800,3629 SQUIRES WOODS WAY,37.99411417,-84.43852726
 359649,2013/11/26 00:00:00.000000000, 95000,FORECLOSURE PROCEEDINGS,38110040,1795 ALYSHEBA WAY,38.01660399,-84.42233723
 359361,2013/11/26 00:00:00.000000000, 127501,FORECLOSURE PROCEEDINGS,38180200,1141 STONECROP DR,37.98912177,-84.39407359
 359512,2013/12/02 00:00:00.000000000, 116250,FORECLOSURE PROCEEDINGS,10028420,3225 HUNTING HILLS DR,37.97358423,-84.45513259
 359834,2013/12/02 00:00:00.000000000, 105299,FORECLOSURE PROCEEDINGS,38128860,3084 MADDIE LN,38.10912475,-84.54108096
 359814,2013/12/03 00:00:00.000000000, 74000,FORECLOSURE PROCEEDINGS,10262200,1681 BRITTANY LN,38.05441152,-84.53626486
 360036,2013/12/03 00:00:00.000000000, 80000,MASTER COMMISSIONER SALE,14264700,831 HONEYSUCKLE RD,38.02895484,-84.54373733
 359575,2013/12/03 00:00:00.000000000, 177000,FORECLOSURE PROCEEDINGS,15533200,273 MELBOURNE WAY,38.00246045,-84.5103164
 361113,2013/12/03 00:00:00.000000000, 142000,FORECLOSURE PROCEEDINGS,20032110,1721 HUNTSMAN CT,37.97010689,-84.4548152
 359521,2013/12/03 00:00:00.000000000, 113237,FORECLOSURE PROCEEDINGS,20129200,3593 FOREST SPRING CT,38.00665334,-84.40520007
 361036,2013/12/03 00:00:00.000000000, 75000,MASTER COMMISSIONER SALE,20276767,1132 KALONE WAY,37.98581344,-84.45692703
 359801,2013/12/03 00:00:00.000000000, 129000,MASTER COMMISSIONER SALE,38037870,3317 ROYAL TROON RD,38.014952,-84.40506501
 359537,2013/12/03 00:00:00.000000000, 105000,FORECLOSURE PROCEEDINGS,38110000,1795 ALYSHEBA WAY,38.01663557,-84.42238063
 364971,2013/12/04 00:00:00.000000000, 80000,MASTER COMMISSIONER SALE,10276650,3216 CADDO LAKE CT,37.97699629,-84.46311973
 367775,2013/12/04 00:00:00.000000000, 67000,MASTER COMMISSIONER SALE,12304400,1258 BORDEAUX DR,38.05256273,-84.5550256
 361798,2013/12/04 00:00:00.000000000, 43334,MASTER COMMISSIONER SALE,13831900,630 EMERSON DR,38.05359361,-84.46073117
 365888,2013/12/04 00:00:00.000000000, 110000,MASTER COMMISSIONER SALE,15575700,2136 GARDEN SPRINGS DR,38.02471431,-84.54784143
 359587,2013/12/04 00:00:00.000000000, 53334,MASTER COMMISSIONER SALE,16705650,1182 OCTAVIAN WAY,37.98098862,-84.48459262
 360805,2013/12/04 00:00:00.000000000, 75478,MASTER COMMISSIONER SALE,20063900,312 BRADFORD COLONY DR,37.97237013,-84.5237855
 360422,2013/12/04 00:00:00.000000000, 110070,MASTER COMMISSIONER SALE,22818300,817 LYNN RD,38.03159041,-84.53611941
 360794,2013/12/04 00:00:00.000000000, 140000,MASTER COMMISSIONER SALE,38165490,2446 OGDEN WAY,38.02665087,-84.42727849
 360530,2013/12/04 00:00:00.000000000, 339578,MASTER COMMISSIONER SALE,38166010,4405 BILTMORE PL,37.95917074,-84.51123816
 364467,2013/12/05 00:00:00.000000000, 52000,MASTER COMMISSIONER SALE,10941850,401 REDDING RD,37.98686058,-84.50076234
 359857,2013/12/05 00:00:00.000000000, 93000,MASTER COMMISSIONER SALE,12027850,2105 TALISMAN RD,38.025366,-84.54957645
 359549,2013/12/06 00:00:00.000000000, 129251,FORECLOSURE PROCEEDINGS,25532900,400 ROSEMONT GARDEN,38.02127858,-84.52716331
 359595,2013/12/06 00:00:00.000000000, 215000,FORECLOSURE PROCEEDINGS,38089220,932 FIDDLER CREEK WAY,37.96214036,-84.50290252
 359874,2013/12/09 00:00:00.000000000, 108500,FORECLOSURE PROCEEDINGS,16258350,3250 AQUEDUCT DR,37.99260504,-84.46886556
 360153,2013/12/10 00:00:00.000000000, 125000,MASTER COMMISSIONER SALE,19301390,3709 WHITE PINE DR,37.97991033,-84.5469464
 359871,2013/12/10 00:00:00.000000000, 112000,FORECLOSURE PROCEEDINGS,38108660,2737 WIGGINTON PT,38.10184889,-84.53829244
 360427,2013/12/10 00:00:00.000000000, 91000,MASTER COMMISSIONER SALE,38110910,2649 BUCK LN,38.08850373,-84.5474089
 359788,2013/12/11 00:00:00.000000000, 124000,FORECLOSURE PROCEEDINGS,14697950,232 ST ANN DR,38.02127005,-84.4582784
 359699,2013/12/11 00:00:00.000000000, 117250,FORECLOSURE PROCEEDINGS,20131090,4201 STEAMBOAT RD,37.99164647,-84.57572313
 359783,2013/12/11 00:00:00.000000000, 35750,FORECLOSURE PROCEEDINGS,22555200,819 CAMPBELL LN,38.01295506,-84.42578162
 360592,2013/12/11 00:00:00.000000000, 110000,FORECLOSURE PROCEEDINGS,38043510,1420 SCARLETT WAY,37.99033203,-84.5710673
 359786,2013/12/11 00:00:00.000000000, 322000,FORECLOSURE PROCEEDINGS,38196760,3252 BEAUMONT CENTRE CIR,38.01683136,-84.5606561
 359728,2013/12/12 00:00:00.000000000, 60000,FORECLOSURE PROCEEDINGS,10514450,1163 ALEXANDRIA DR,38.05476261,-84.55587916
 359852,2013/12/12 00:00:00.000000000, 51692,MASTER COMMISSIONER SALE,10660800,116 AVON AVE,38.05855712,-84.47857121
 361090,2013/12/12 00:00:00.000000000, 50000,FORECLOSURE PROCEEDINGS,15237000,1886 LINTON RD,38.08253519,-84.46387593
 359895,2013/12/12 00:00:00.000000000, 106500,MASTER COMMISSIONER SALE,20969400,956 HOLLY SPRINGS DR,38.03512024,-84.54526633
 359991,2013/12/12 00:00:00.000000000, 112950,FORECLOSURE PROCEEDINGS,38032300,273 CLOVER VALLEY DR,38.0797746,-84.55527625
 359769,2013/12/12 00:00:00.000000000, 272000,FORECLOSURE PROCEEDINGS,38157780,3292 EAGLE VIEW LN,37.9995029,-84.44307799
 360154,2013/12/13 00:00:00.000000000, 70000,MASTER COMMISSIONER SALE,16850950,1107 N LIMESTONE,38.06074727,-84.47715518
 359956,2013/12/16 00:00:00.000000000, 210500,FORECLOSURE PROCEEDINGS,10020630,400 REDDING RD,37.98606277,-84.50157154
 360375,2013/12/16 00:00:00.000000000, 80400,MASTER COMMISSIONER SALE,10502006,2133 WILL FANT DR,38.02438895,-84.45602671
 359963,2013/12/16 00:00:00.000000000, 107500,MASTER COMMISSIONER SALE,23001355,441 CROMWELL WAY,37.98389815,-84.54506392
 360661,2013/12/16 00:00:00.000000000, 118000,MASTER COMMISSIONER SALE,38053350,132 YAMACRAW PL,38.08843742,-84.56237831
 360262,2013/12/16 00:00:00.000000000, 320000,FORECLOSURE PROCEEDINGS,38133400,2417 OGDEN WAY,38.02777756,-84.42821638
 360035,2013/12/17 00:00:00.000000000, 11800,FORECLOSURE PROCEEDINGS,15864200,849 WHITNEY AVE,38.06159184,-84.50481697
 360017,2013/12/17 00:00:00.000000000, 175000,FORECLOSURE PROCEEDINGS,19976550,408 AMBERLEY DR,37.96277381,-84.52449649
 360286,2013/12/17 00:00:00.000000000, 38667,MASTER COMMISSIONER SALE,20003460,421 REDDING RD,37.98533282,-84.4966777
 359825,2013/12/17 00:00:00.000000000, 33000,FORECLOSURE PROCEEDINGS,47069800,336 BLUE GRASS AVE,38.05871365,-84.4706737
 359894,2013/12/17 00:00:00.000000000, 130000,MASTER COMMISSIONER SALE,57100100,290 MALABU DR,37.99898044,-84.51340988
 359885,2013/12/18 00:00:00.000000000, 41505,FORECLOSURE PROCEEDINGS,10894200,658 GAY PL,38.0518117,-84.46031601
 359905,2013/12/18 00:00:00.000000000, 36508,FORECLOSURE PROCEEDINGS,11385636,1435 N FORBES RD,38.06549631,-84.51899043
 360139,2013/12/18 00:00:00.000000000, 49100,FORECLOSURE PROCEEDINGS,11513700,1464 ANNISTON DR,38.05735834,-84.43831435
 359915,2013/12/18 00:00:00.000000000, 100000,FORECLOSURE PROCEEDINGS,13185700,565 W SECOND ST,38.05525901,-84.50177352
 360093,2013/12/18 00:00:00.000000000, 45000,FORECLOSURE PROCEEDINGS,25357800,208 LINWOOD DR,38.05010391,-84.53559344
 360006,2013/12/18 00:00:00.000000000, 26100,FORECLOSURE PROCEEDINGS,44849550,1436 HIGHLAWN AVE,38.06118435,-84.46891837
 360143,2013/12/19 00:00:00.000000000, 45000,FORECLOSURE PROCEEDINGS,11241100,1218 ALEXANDRIA DR,38.05436251,-84.55291223
 360024,2013/12/19 00:00:00.000000000, 53000,FORECLOSURE PROCEEDINGS,11959300,1104 BRYAN AVE,38.05725485,-84.47267699
 360236,2013/12/19 00:00:00.000000000, 36667,MASTER COMMISSIONER SALE,12923975,1057 PENNEBAKER DR,38.09153188,-84.47923509
 361647,2013/12/19 00:00:00.000000000, 80000,MASTER COMMISSIONER SALE,15659600,1969 FAIR OAKS DR,38.046884,-84.546952
 360246,2013/12/19 00:00:00.000000000, 302000,FORECLOSURE PROCEEDINGS,20090830,757 ANDOVER VILLAGE DR,37.9969139,-84.4104733
 359986,2013/12/19 00:00:00.000000000, 1925000,FORECLOSURE PROCEEDINGS,21722800,5075 ATHENS WALNUT HILL PIKE,37.95516798,-84.39841966
 361502,2013/12/19 00:00:00.000000000, 66667,MASTER COMMISSIONER SALE,27217298,3564 ROCKY HILL TER,37.98381161,-84.51498916
 360056,2013/12/20 00:00:00.000000000, 13400,FORECLOSURE PROCEEDINGS,11024250,1005 BRYAN AVE,38.05723219,-84.47461067
 360045,2013/12/20 00:00:00.000000000, 149500,FORECLOSURE PROCEEDINGS,20018300,300 STONEGATE WAY,38.0036153,-84.52667506
 359962,2013/12/20 00:00:00.000000000, 89100,FORECLOSURE PROCEEDINGS,20033830,3929 FOREST GREEN DR,37.97019856,-84.5086242
 359961,2013/12/20 00:00:00.000000000, 84000,FORECLOSURE PROCEEDINGS,20499700,3838 NORTHAMPTON DR,37.97540893,-84.5193921
 360121,2013/12/20 00:00:00.000000000, 115000,MASTER COMMISSIONER SALE,24776900,401 ROSEMONT GARDEN,38.0217191,-84.52685748
 360002,2013/12/20 00:00:00.000000000, 226000,FORECLOSURE PROCEEDINGS,38014140,612 POPLAR SPRINGS LN,37.96132712,-84.51698086
 360559,2013/12/23 00:00:00.000000000, 40000,MASTER COMMISSIONER SALE,10023850,1148 WINBURN DR,38.08894869,-84.47474617
 361093,2013/12/23 00:00:00.000000000, 58600,FORECLOSURE PROCEEDINGS,11007300,948 PINE BLOOM DR,38.02427377,-84.55550828
 359974,2013/12/23 00:00:00.000000000, 46401,FORECLOSURE PROCEEDINGS,20007090,3377 ROYAL WOOD RD,37.97484096,-84.4571201
 359970,2013/12/23 00:00:00.000000000, 51000,FORECLOSURE PROCEEDINGS,20027580,577 EL PASEO PL,37.99573982,-84.4565482
 361785,2013/12/23 00:00:00.000000000, 150500,FORECLOSURE PROCEEDINGS,38079760,421 SOUTHPOINT DR,37.95783576,-84.51934605
 360037,2013/12/26 00:00:00.000000000, 62500,FORECLOSURE PROCEEDINGS,20103800,3944 LAUREN WAY,37.97207391,-84.51244239
 360697,2013/12/26 00:00:00.000000000, 56700,FORECLOSURE PROCEEDINGS,38193440,201 PRICE RD,38.06188893,-84.5159313
 361490,2013/12/27 00:00:00.000000000, 60000,MASTER COMMISSIONER SALE,14476549,750 SHAKER DR,38.03232293,-84.53177161
 360142,2013/12/27 00:00:00.000000000, 207500,FORECLOSURE PROCEEDINGS,16181754,102 JOHNSTON BLVD,38.01576844,-84.51441857
 360534,2013/12/27 00:00:00.000000000, 65000,MASTER COMMISSIONER SALE,20046680,3385 COVE LAKE DR,37.9935409,-84.44346116
 362435,2013/12/28 00:00:00.000000000, 61334,MASTER COMMISSIONER SALE,25266800,770 ALLENDALE DR,38.02874186,-84.5366289
 360344,2013/12/30 00:00:00.000000000, 2336000,MASTER COMMISSIONER SALE,11991600,409 PARK PL,38.06871805,-84.48157803
 360351,2013/12/30 00:00:00.000000000, 67500,FORECLOSURE PROCEEDINGS,15900678,244 SAVOY RD,38.05458336,-84.5367482
 360343,2013/12/30 00:00:00.000000000, 2336000,MASTER COMMISSIONER SALE,16351501,455 PARK PL,38.06961321,-84.48266221
 360346,2013/12/30 00:00:00.000000000, 140000,MASTER COMMISSIONER SALE,19335000,3713 AMICK WAY,37.99878722,-84.41084453
 360556,2013/12/30 00:00:00.000000000, 120372,MASTER COMMISSIONER SALE,19343400,180 MASTERSON STATION DR,38.09091355,-84.5515038
 366344,2013/12/30 00:00:00.000000000, 62000,MASTER COMMISSIONER SALE,19348740,3624 SQUIRES WOODS WAY,37.99396227,-84.43890473
 360342,2013/12/30 00:00:00.000000000, 275000,MASTER COMMISSIONER SALE,20106700,3609 GINGERMILL CT,37.99531405,-84.41836534
 360506,2013/12/31 00:00:00.000000000, 195100,FORECLOSURE PROCEEDINGS,38000820,201 JOEY WAY,38.0093409,-84.44595284
 360695,2013/12/31 00:00:00.000000000, 44000,FORECLOSURE PROCEEDINGS,40146000,129 WITHERS AVE,38.06322312,-84.47793408
 360735,2013/12/31 00:00:00.000000000, 117100,FORECLOSURE PROCEEDINGS,45017800,272 TAYLOR DR,38.07189134,-84.52622521
 360581,2014/01/02 00:00:00.000000000, 43500,FORECLOSURE PROCEEDINGS,10001800,1332 DEER LAKE CIR,37.97489539,-84.46620496
 361543,2014/01/02 00:00:00.000000000, 60000,MASTER COMMISSIONER SALE,11343850,760 EDEN CT,38.0881495,-84.465026
 360583,2014/01/02 00:00:00.000000000, 60102,FORECLOSURE PROCEEDINGS,15534825,1286 ALEXANDRIA DR,38.05114271,-84.55216544
 360211,2014/01/02 00:00:00.000000000, 115000,FORECLOSURE PROCEEDINGS,20970050,3848 WALHAMPTON DR,37.97641774,-84.52399007
 360683,2014/01/02 00:00:00.000000000, 97000,MASTER COMMISSIONER SALE,25921553,3849 HIDDEN SPRINGS DR,37.9815205,-84.5591072
 360362,2014/01/02 00:00:00.000000000, 95000,FORECLOSURE PROCEEDINGS,26172550,2915 ARGYLE DR,37.987459,-84.51939417
 361364,2014/01/03 00:00:00.000000000, 90000,MASTER COMMISSIONER SALE,10057030,209 SIMPSON AVE,38.03514828,-84.51601642
 363369,2014/01/03 00:00:00.000000000, 80000,MASTER COMMISSIONER SALE,12399700,608 LIN WAL RD,38.07872467,-84.46878146
 360649,2014/01/03 00:00:00.000000000, 160000,MASTER COMMISSIONER SALE,14346100,445 OLDHAM AVE,38.03203767,-84.49659533
 362064,2014/01/03 00:00:00.000000000, 140000,MASTER COMMISSIONER SALE,20092250,4620 FIELDMOOR DR,37.96179335,-84.48618947
 361136,2014/01/03 00:00:00.000000000, 225417,MASTER COMMISSIONER SALE,38146390,941 APPLECROSS DR,38.09718057,-84.52446791
 360665,2014/01/03 00:00:00.000000000, 73433,MASTER COMMISSIONER SALE,38228080,448 SHROPSHIRE AVE,38.04553974,-84.4823488
 360897,2014/01/06 00:00:00.000000000, 76000,MASTER COMMISSIONER SALE,23362375,4751 TODDS RD,37.99220723,-84.37428318
 360415,2014/01/06 00:00:00.000000000, 96732,MASTER COMMISSIONER SALE,24241800,1725 BLUE LICKS RD,38.04021228,-84.54320728
 360399,2014/01/06 00:00:00.000000000, 42000,MASTER COMMISSIONER SALE,43013100,1070 BIRCH DR,38.08851919,-84.50835264
 360570,2014/01/07 00:00:00.000000000, 23334,MASTER COMMISSIONER SALE,10481901,806 MAGOFFIN ST,38.04996068,-84.47446891
 360569,2014/01/07 00:00:00.000000000, 38000,MASTER COMMISSIONER SALE,11808800,517 HOLLOW CREEK RD,38.07580433,-84.47892264
 360571,2014/01/07 00:00:00.000000000, 23334,MASTER COMMISSIONER SALE,14104200,567 N UPPER ST,38.05459361,-84.48766051
 371659,2014/01/07 00:00:00.000000000, 165000,MASTER COMMISSIONER SALE,38083540,782 VERMILLION PEAK PASS,37.95480009,-84.50923754
 360568,2014/01/07 00:00:00.000000000, 53334,MASTER COMMISSIONER SALE,44983202,261 BROADVIEW DR,38.06605222,-84.47479995
 360795,2014/01/08 00:00:00.000000000, 40501,MASTER COMMISSIONER SALE,11385627,1435 N FORBES RD,38.06552667,-84.5189598
 360471,2014/01/08 00:00:00.000000000, 22200,MASTER COMMISSIONER SALE,11796500,420 MORGAN AVE,38.057557,-84.46970009
 360840,2014/01/08 00:00:00.000000000, 28000,MASTER COMMISSIONER SALE,16604300,803 BREATHITT AVE,38.06744833,-84.50840279
 360829,2014/01/08 00:00:00.000000000, 199000,FORECLOSURE PROCEEDINGS,38079050,476 SOUTHPOINT DR,37.95952135,-84.51645778
 361180,2014/01/08 00:00:00.000000000, 50000,MASTER COMMISSIONER SALE,38212020,828 MALABU DR,37.99145506,-84.49974629
 360409,2014/01/09 00:00:00.000000000, 84500,FORECLOSURE PROCEEDINGS,12047200,491 DONCASTER CT,38.05958227,-84.45613128
 361921,2014/01/09 00:00:00.000000000, 85000,MASTER COMMISSIONER SALE,20077710,3445 COLONNADE DR,37.97285099,-84.47046594
 360529,2014/01/10 00:00:00.000000000, 48500,FORECLOSURE PROCEEDINGS,10014570,2904 ALYDAR CT,38.00469176,-84.43186106
 360436,2014/01/10 00:00:00.000000000, 75400,FORECLOSURE PROCEEDINGS,11297275,1701 KNOXVILLE CT,38.05382159,-84.43531214
 360447,2014/01/10 00:00:00.000000000, 59864,FORECLOSURE PROCEEDINGS,24130950,1757 BLUE LICKS RD,38.03891207,-84.54395013
 360863,2014/01/10 00:00:00.000000000, 90500,MASTER COMMISSIONER SALE,38050550,2528 MAGGIE CV,38.08689171,-84.54138384
 360689,2014/01/10 00:00:00.000000000, 94000,MASTER COMMISSIONER SALE,38223480,239 REGENCY POINT PATH,38.00208188,-84.52221988
 361708,2014/01/13 00:00:00.000000000, 131500,FORECLOSURE PROCEEDINGS,19337320,1268 COLORADO RD,38.01393363,-84.41091631
 360874,2014/01/13 00:00:00.000000000, 0,FORECLOSURE PROCEEDINGS,38039370,2457 CHECKERBERRY DR,38.01924979,-84.44311091
 360579,2014/01/13 00:00:00.000000000, 135964,MASTER COMMISSIONER SALE,38171580,2432 ROCKAWAY PL,38.09904477,-84.53436392
 360637,2014/01/15 00:00:00.000000000, 70100,FORECLOSURE PROCEEDINGS,13020900,1445 HUNTSVILLE DR,38.05837509,-84.43646081
 361826,2014/01/15 00:00:00.000000000, 43334,MASTER COMMISSIONER SALE,14606400,346 CORRAL ST,38.04393237,-84.49001323
 360626,2014/01/15 00:00:00.000000000, 63500,FORECLOSURE PROCEEDINGS,20001280,3324 HARTSTON DR,37.97504986,-84.45874254
 360548,2014/01/15 00:00:00.000000000, 64570,FORECLOSURE PROCEEDINGS,27168612,3195 BEAVER CREEK DR,37.99714939,-84.45015461
 360997,2014/01/15 00:00:00.000000000, 185000,MASTER COMMISSIONER SALE,38015510,4605 BRAXTON CT,37.94877432,-84.49691922
 360642,2014/01/15 00:00:00.000000000, 125000,MASTER COMMISSIONER SALE,38046380,984 TANBARK RD,37.9616127,-84.49144892
 360575,2014/01/16 00:00:00.000000000, 130000,FORECLOSURE PROCEEDINGS,10481901,806 MAGOFFIN ST,38.04996068,-84.47446891
 360574,2014/01/16 00:00:00.000000000, 130000,FORECLOSURE PROCEEDINGS,11808800,517 HOLLOW CREEK RD,38.07580433,-84.47892264
 360714,2014/01/16 00:00:00.000000000, 26299,FORECLOSURE PROCEEDINGS,12923975,1057 PENNEBAKER DR,38.09153188,-84.47923509
 360613,2014/01/16 00:00:00.000000000, 144250,FORECLOSURE PROCEEDINGS,13722000,545 CANE RUN RD,38.07400552,-84.47239195
 360572,2014/01/16 00:00:00.000000000, 130000,FORECLOSURE PROCEEDINGS,14104200,567 N UPPER ST,38.05459361,-84.48766051
 360698,2014/01/16 00:00:00.000000000, 64000,FORECLOSURE PROCEEDINGS,17246950,1513 ROANOKE RD,38.04518478,-84.54966863
 360662,2014/01/17 00:00:00.000000000, 125000,FORECLOSURE PROCEEDINGS,19327230,605 PATRIOT CT,38.02266893,-84.44530599
 360573,2014/01/17 00:00:00.000000000, 130000,FORECLOSURE PROCEEDINGS,44983202,261 BROADVIEW DR,38.06605222,-84.47479995
 361191,2014/01/21 00:00:00.000000000, 66667,MASTER COMMISSIONER SALE,13978850,2351 PIERSON DR,38.08956914,-84.45769535
 362736,2014/01/22 00:00:00.000000000, 13334,MASTER COMMISSIONER SALE,11131000,413 SMITH ST,38.05629983,-84.49565263
 361421,2014/01/22 00:00:00.000000000, 36700,MASTER COMMISSIONER SALE,14301300,1494 GRANT DR,38.0765063,-84.48108213
 360987,2014/01/22 00:00:00.000000000, 97700,FORECLOSURE PROCEEDINGS,19963150,2817 STYX CT,37.97021059,-84.48109537
 360702,2014/01/22 00:00:00.000000000, 170000,FORECLOSURE PROCEEDINGS,38066990,3396 DRAYTON PL,37.99398904,-84.54453529
 361027,2014/01/23 00:00:00.000000000, 81452,FORECLOSURE PROCEEDINGS,17195387,2976 TUSCALOOSA LN,37.99097584,-84.45245736
 360966,2014/01/23 00:00:00.000000000, 87650,FORECLOSURE PROCEEDINGS,38042530,1868 ARBOR STATION WAY,38.08853881,-84.5052844
 360713,2014/01/24 00:00:00.000000000, 67500,FORECLOSURE PROCEEDINGS,13024300,710 BISKOFF CT,38.08877628,-84.46034408
 360796,2014/01/24 00:00:00.000000000, 197000,FORECLOSURE PROCEEDINGS,38034250,2709 JESSICA LN,38.09931621,-84.54169247
 361112,2014/01/27 00:00:00.000000000, 9200,FORECLOSURE PROCEEDINGS,10004850,1281 VILLAGE DR,38.05068716,-84.55091285
 361138,2014/01/27 00:00:00.000000000, 170000,MASTER COMMISSIONER SALE,20025650,1036 TURNBRIDGE RD,37.95641131,-84.49058402
 361171,2014/01/27 00:00:00.000000000, 76667,MASTER COMMISSIONER SALE,38074620,612 CHESTNUT OAK WAY,38.06507057,-84.49980268
 361043,2014/01/27 00:00:00.000000000, 110161,MASTER COMMISSIONER SALE,38119020,2517 LANGSTANE LN,38.10492759,-84.50943754
 360954,2014/01/27 00:00:00.000000000, 65000,FORECLOSURE PROCEEDINGS,46555001,345 LINCOLN AVE,38.0364882,-84.47232029
 361539,2014/01/28 00:00:00.000000000, 125000,MASTER COMMISSIONER SALE,20046580,4480 DOTHAN CT,37.96004027,-84.49711051
 361243,2014/01/28 00:00:00.000000000, 0,MASTER COMMISSIONER SALE,20111410,3504 BABBLING BROOK WAY,37.98095323,-84.54502274
 361827,2014/01/28 00:00:00.000000000, 72500,FORECLOSURE PROCEEDINGS,38100950,2559 DANIELLE LN,38.03002532,-84.44898002
 360876,2014/01/29 00:00:00.000000000, 61500,FORECLOSURE PROCEEDINGS,16928600,3604 BOLD BIDDER DR,37.97860358,-84.47247765
 361547,2014/01/29 00:00:00.000000000, 113100,MASTER COMMISSIONER SALE,38053440,168 LONG BRANCH LN,38.09016987,-84.56325331
 360909,2014/01/29 00:00:00.000000000, 617500,FORECLOSURE PROCEEDINGS,38125800,3716 BARROW WOOD LN,37.99767843,-84.47571542
 361257,2014/01/30 00:00:00.000000000, 36767,MASTER COMMISSIONER SALE,11385619,1435 N FORBES RD,38.06556008,-84.51889464
 361297,2014/01/30 00:00:00.000000000, 94000,MASTER COMMISSIONER SALE,13607700,3506 WILLOWOOD RD,37.98435266,-84.49007922
 360990,2014/01/30 00:00:00.000000000, 77000,FORECLOSURE PROCEEDINGS,14635700,1817 WAYLAND DR,38.06226752,-84.45283281
 362728,2014/01/30 00:00:00.000000000, 53434,MASTER COMMISSIONER SALE,16387900,424 LOCUST AVE,38.05686282,-84.47053268
 361938,2014/01/30 00:00:00.000000000, 90000,MASTER COMMISSIONER SALE,20010500,580 ELK LAKE DR,37.99797247,-84.45082637
 364642,2014/01/30 00:00:00.000000000, 52000,MASTER COMMISSIONER SALE,20016590,429 DARBY CREEK RD,38.00605693,-84.43219035
 360989,2014/01/30 00:00:00.000000000, 72475,FORECLOSURE PROCEEDINGS,31573175,264 SHERMAN AVE,38.03198703,-84.47250428
 361193,2014/01/30 00:00:00.000000000, 145000,MASTER COMMISSIONER SALE,38091830,256 BITTERSWEET WAY,37.96540046,-84.52438841
 361139,2014/01/30 00:00:00.000000000, 120000,MASTER COMMISSIONER SALE,38219260,2513 TREELINE WAY,38.02118117,-84.44000131
 362640,2014/01/30 00:00:00.000000000, 12500,FORECLOSURE PROCEEDINGS,41174900,109 WITHERS AVE,38.06221319,-84.47674362
 360972,2014/01/31 00:00:00.000000000, 82000,FORECLOSURE PROCEEDINGS,11529950,744 KINGSTON RD,38.09198663,-84.455336
 361047,2014/01/31 00:00:00.000000000, 50100,MASTER COMMISSIONER SALE,21862351,2201 CHYLEEN DR,38.08499253,-84.46050139
 361423,2014/01/31 00:00:00.000000000, 90000,MASTER COMMISSIONER SALE,26166618,4185 FORSYTHE DR,37.99736001,-84.5698333
 361528,2014/02/03 00:00:00.000000000, 8433,MASTER COMMISSIONER SALE,10004740,1281 VILLAGE DR,38.05053035,-84.55107195
 360983,2014/02/03 00:00:00.000000000, 62500,FORECLOSURE PROCEEDINGS,12650200,599 CRICKLEWOOD DR,38.05508572,-84.45151552
 361363,2014/02/03 00:00:00.000000000, 69950,MASTER COMMISSIONER SALE,14124200,969 MEADOW LN,38.05241825,-84.46514098
 361774,2014/02/03 00:00:00.000000000, 66667,MASTER COMMISSIONER SALE,17147824,1101 WINBURN DR,38.08968557,-84.47649798
 361249,2014/02/03 00:00:00.000000000, 56767,MASTER COMMISSIONER SALE,17247075,1080 KELSEY DR,38.05817103,-84.55066463
 362320,2014/02/03 00:00:00.000000000, 88000,MASTER COMMISSIONER SALE,17289690,550 MT TABOR RD,37.99770021,-84.4581626
 361605,2014/02/03 00:00:00.000000000, 124900,FORECLOSURE PROCEEDINGS,19976060,736 GRAFTONS MILL LN,38.01971042,-84.43941959
 361049,2014/02/03 00:00:00.000000000, 89000,MASTER COMMISSIONER SALE,25921509,3804 ABDUL CT,37.98337375,-84.55892815
 361050,2014/02/03 00:00:00.000000000, 148000,MASTER COMMISSIONER SALE,38006650,388 MEADOW VALLEY RD,38.09750921,-84.54487979
 362626,2014/02/03 00:00:00.000000000, 47600,MASTER COMMISSIONER SALE,43783800,269 AMERICAN AVE,38.03357382,-84.51737684
 361510,2014/02/04 00:00:00.000000000, 125500,FORECLOSURE PROCEEDINGS,20057350,3804 PLUM LN,37.96964324,-84.48891533
 361295,2014/02/05 00:00:00.000000000, 56075,FORECLOSURE PROCEEDINGS,14740700,1908 DEAUVILLE DR,38.05057128,-84.54356432
 361459,2014/02/05 00:00:00.000000000, 26667,MASTER COMMISSIONER SALE,15829400,152 LONDONDERRY DR,38.05306386,-84.53879391
 361129,2014/02/06 00:00:00.000000000, 68000,FORECLOSURE PROCEEDINGS,13213200,440 PLAINVIEW RD,38.00202213,-84.45972855
 361272,2014/02/06 00:00:00.000000000, 118700,MASTER COMMISSIONER SALE,55342018,557 ASHLEY WAY,38.00933916,-84.5371207
