SALEKEY,SALEDT,ADDRESS,PRICE,SALEVAL,parcelId,lat,lng
 358455,2013/10/30 00:00:00.000000000,305 MASTERSON STATION DR, 90000,12,19985740,-84.54575091,38.09365816
 359489,2013/10/30 00:00:00.000000000,3332 EMERSON WOODS WAY, 95000,14,19989160,-84.50114405,37.98237352
 358624,2013/10/30 00:00:00.000000000,3377 KENESAW DR, 87500,12,20000380,-84.46392198,37.97174327
 360096,2013/10/30 00:00:00.000000000,3365 HARTSTON DR, 66000,14,20007740,-84.45853911,37.97358528
 359301,2013/10/30 00:00:00.000000000,3400 SKY CT, 73334,14,20009790,-84.46422014,37.97183304
 358736,2013/10/30 00:00:00.000000000,2000 LANGHORNE DR, 119000,14,22918547,-84.5768382,37.99054986
 358629,2013/10/30 00:00:00.000000000,2625 BEREA RD, 166667,14,23832850,-84.5171089,38.14003687
 359159,2013/10/30 00:00:00.000000000,208 LINWOOD DR, 50000,14,25357800,-84.53559344,38.05010391
 362989,2013/10/30 00:00:00.000000000,1945 ARBOR STATION WAY, 126660,14,38020550,-84.50832896,38.086852
 361409,2013/10/30 00:00:00.000000000,320 PRINCESS ARCH LN, 110000,14,38025680,-84.54056942,38.08981867
 360424,2013/10/30 00:00:00.000000000,2228 BLACKMOOR PARK LN, 165000,14,38035730,-84.40232764,38.0203758
 359020,2013/10/30 00:00:00.000000000,3124 OAKHURST LN, 287821,14,38063030,-84.3991317,38.01959015
 358484,2013/10/30 00:00:00.000000000,2200 SONOMA PL, 105150,12,38090880,-84.50668251,38.09334625
 358603,2013/10/30 00:00:00.000000000,3709 WARGRAVE WALK, 151900,14,38098590,-84.39612415,37.99905171
 359300,2013/10/30 00:00:00.000000000,229 GAULEY LN, 120000,14,38113670,-84.5648196,38.08536574
 359307,2013/10/30 00:00:00.000000000,381 BASSETT AVE, 80000,14,43385500,-84.46943812,38.03594259
 359250,2013/10/30 00:00:00.000000000,337 MOCKINGBIRD LN, 45000,14,44900500,-84.52155492,38.02985576
 359787,2013/10/30 00:00:00.000000000,1608 COURTNEY AVE, 86000,14,45219000,-84.46478044,38.03579118
 358450,2013/10/31 00:00:00.000000000,1325 TANFORAN DR, 115501,12,12156588,-84.47093087,37.98992703
 358737,2013/10/31 00:00:00.000000000,3716 NIAGARA DR, 58800,12,12580314,-84.47931693,37.96819731
 358876,2013/10/31 00:00:00.000000000,237 MANDALAY RD, 51200,12,15677200,-84.54309989,38.05611837
 359322,2013/10/31 00:00:00.000000000,4405 WALNUT CREEK DR, 171000,14,38124360,-84.41881943,37.98221396
 358556,2013/11/01 00:00:00.000000000,2133 WINTERBERRY DR, 90000,12,12139075,-84.55210973,38.02528916
 358559,2013/11/01 00:00:00.000000000,652 MARSHALL LN, 60113,12,12535375,-84.45420435,38.08820537
 358558,2013/11/01 00:00:00.000000000,1374 DIX DR, 56113,12,17168010,-84.48204792,37.96727495
 358566,2013/11/01 00:00:00.000000000,386 PATCHEN DR, 117108,12,20028120,-84.45538039,38.00261412
 358630,2013/11/01 00:00:00.000000000,2720 GOLDENROD LN, 114950,12,38135310,-84.52686757,38.10360185
 359308,2013/11/04 00:00:00.000000000,2049 ST TERESA DR, 72000,14,11872800,-84.45837565,38.02486242
 359488,2013/11/04 00:00:00.000000000,345 LINCOLN AVE, 90000,14,46555001,-84.47232029,38.0364882
 359237,2013/11/05 00:00:00.000000000,343 S EAGLE CREEK DR, 102500,12,15085476,-84.44983636,37.99300508
 359291,2013/11/05 00:00:00.000000000,1712 ALBEMARLE RD, 80000,14,22060400,-84.53690532,38.03751083
 359206,2013/11/05 00:00:00.000000000,289 PREAKNESS DR, 106746,14,38018000,-84.44599099,38.0722958
 358604,2013/11/05 00:00:00.000000000,114 REGENCY POINT PATH, 77250,12,38197300,-84.52168105,38.00088858
 359888,2013/11/06 00:00:00.000000000,3037 DALE HOLLOW DR, 107000,14,10276341,-84.45333117,37.98888608
 360055,2013/11/06 00:00:00.000000000,1005 BRYAN AVE, 11000,14,11024250,-84.47461067,38.05723219
 359518,2013/11/06 00:00:00.000000000,1123 TATESBROOK DR, 66667,14,20965010,-84.48884342,37.97402818
 358804,2013/11/06 00:00:00.000000000,1106 N BROADWAY, 74000,12,27113400,-84.48044414,38.06201142
 358792,2013/11/07 00:00:00.000000000,1912 CHRIS DR, 34000,12,12257500,-84.47626822,38.09125927
 358676,2013/11/07 00:00:00.000000000,1612 GLOVER AVE, 43000,12,23174000,-84.53396269,38.05078058
 358932,2013/11/07 00:00:00.000000000,737 BURGESS AVE, 109000,12,38187000,-84.47092004,38.08372348
 359352,2013/11/07 00:00:00.000000000,235 SHERMAN AVE, 114000,12,42378800,-84.473278,38.03209997
 358897,2013/11/08 00:00:00.000000000,333 WILGUS AVE, 29900,12,11414600,-84.48578798,38.04553047
 358718,2013/11/08 00:00:00.000000000,2112 OLEANDER DR, 86000,12,12140300,-84.55203759,38.02791706
 359441,2013/11/08 00:00:00.000000000,1690 HILL RISE DR, 6352880,14,13548000,-84.53427124,38.04625333
 359442,2013/11/08 00:00:00.000000000,1691 HILL RISE DR, 6352880,14,13548001,-84.53391395,38.04718971
 359443,2013/11/08 00:00:00.000000000,1707 HILL RISE DR, 6352880,14,13548002,-84.53486806,38.04712129
 359444,2013/11/08 00:00:00.000000000,1718 VERSAILLES RD, 6352880,14,14874475,-84.5360509,38.04796802
 359445,2013/11/08 00:00:00.000000000,1728 HILL RISE DR, 6352880,14,14874500,-84.53636973,38.04665043
 365060,2013/11/08 00:00:00.000000000,432 ASBURY LN, 87500,12,15672900,-84.47544224,38.07722825
 358909,2013/11/08 00:00:00.000000000,3445 SPRINGLAKE DR, 84000,12,20060980,-84.4930686,37.99032602
 359471,2013/11/11 00:00:00.000000000,259 ROSEMONT GARDEN, 120000,14,25323000,-84.52345998,38.02022354
 358865,2013/11/12 00:00:00.000000000,391 LYNNWOOD CT, 85000,12,15107300,-84.44505987,38.01517397
 359543,2013/11/12 00:00:00.000000000,1736 MASTERS LN, 145000,12,20034490,-84.45400865,37.97135238
 359205,2013/11/12 00:00:00.000000000,549 BROOKWATER LN, 257000,14,20134490,-84.50969352,37.96795151
 366396,2013/11/13 00:00:00.000000000,457 DOMINICAN DR, 72575,14,10346400,-84.51209061,38.07128303
 359757,2013/11/13 00:00:00.000000000,2135 ALEXANDRIA DR, 90000,14,10735270,-84.55304109,38.02575786
 358855,2013/11/13 00:00:00.000000000,2069 TAMMY CT, 40000,12,12574636,-84.47685868,38.09472569
 359877,2013/11/13 00:00:00.000000000,2904 GATEWAY PARK LN, 105000,14,19962060,-84.55181228,38.09164536
 359417,2013/11/13 00:00:00.000000000,265 ELLIS PARK, 83000,14,19996280,-84.44815734,38.07159161
 358921,2013/11/13 00:00:00.000000000,4084 WEBER WAY, 149900,12,20075510,-84.56495653,37.9754418
 358976,2013/11/13 00:00:00.000000000,637 SHERIDAN DR, 130000,12,25412800,-84.53635899,38.02062485
 359558,2013/11/13 00:00:00.000000000,1938 NATCHEZ TRL, 90000,14,25650150,-84.54388383,38.03310766
 359968,2013/11/13 00:00:00.000000000,109 ANGEL FALLS DR, 107690,14,38052090,-84.55981463,38.08986915
 359377,2013/11/14 00:00:00.000000000,1339 STEPHEN FOSTER DR, 40000,12,16976000,-84.48086394,37.97575139
 358973,2013/11/15 00:00:00.000000000,3212 BRIGHTON PLACE DR, 330000,12,19322200,-84.41709557,38.01178179
 359087,2013/11/15 00:00:00.000000000,3756 APPIAN WAY, 63550,12,20965205,-84.49593179,37.97387584
 358929,2013/11/15 00:00:00.000000000,1028 MOYLAN LN, 113000,12,24816565,-84.56043343,37.97848244
 358982,2013/11/15 00:00:00.000000000,2401 ENGLISH STATION DR, 161000,12,38085000,-84.58330101,37.99183543
 359135,2013/11/18 00:00:00.000000000,1629 THAMES DR, 62500,12,12264150,-84.479545,37.97501982
 360733,2013/11/18 00:00:00.000000000,2398 NICHOLASVILLE RD, 550000,14,16149900,-84.51891285,38.00351862
 359746,2013/11/18 00:00:00.000000000,635 HEADLEY AVE, 93000,12,16328700,-84.48970436,38.05856208
 361008,2013/11/18 00:00:00.000000000,3410 SPANGLER DR, 106000,14,19327830,-84.50404169,37.98012699
 359528,2013/11/18 00:00:00.000000000,132 CLOVER VALLEY DR, 115000,12,38031810,-84.55274563,38.08233475
 361256,2013/11/18 00:00:00.000000000,2312 REMINGTON WAY, 77000,14,38210100,-84.50457381,38.09547524
 359192,2013/11/19 00:00:00.000000000,2030 ST MATHILDA DR, 78000,12,15070500,-84.46292017,38.02381778
 359314,2013/11/19 00:00:00.000000000,527 WILLY ST, 17500,12,15904300,-84.49270804,38.05796003
 359157,2013/11/19 00:00:00.000000000,268 CLOVER VALLEY DR, 98500,12,38032260,-84.55457734,38.07951809
 359165,2013/11/19 00:00:00.000000000,1409 HILL ST, 38000,12,42928401,-84.47491036,38.06361787
 360110,2013/11/20 00:00:00.000000000,1312 RED STONE DR, 106500,14,19308190,-84.41081872,38.01620901
 359608,2013/11/21 00:00:00.000000000,913 AURORA AVE, 107000,14,15398000,-84.4773511,38.03735166
 359813,2013/11/21 00:00:00.000000000,639 WARRINGTON DR, 98800,12,16404925,-84.45333919,38.05414317
 359172,2013/11/22 00:00:00.000000000,2338 PIERSON DR, 62500,12,12193300,-84.45773075,38.08890763
 359178,2013/11/22 00:00:00.000000000,2129 SANTA ANITA DR, 56830,12,19340620,-84.44647807,38.06917459
 362648,2013/11/22 00:00:00.000000000,781 GRAFTONS MILL LN, 117000,12,19969560,-84.43802095,38.02049177
 359193,2013/11/22 00:00:00.000000000,296 BENT BOUGH PL, 54951,12,25770628,-84.44278896,38.01021699
 359360,2013/11/22 00:00:00.000000000,1543 HERON LN, 59200,12,43755900,-84.51807453,38.02843105
 360052,2013/11/25 00:00:00.000000000,2140 TALISMAN RD, 105500,14,14693800,-84.55034825,38.02383921
 367189,2013/11/25 00:00:00.000000000,1704 GERALD DR, 98000,12,19324710,-84.47419283,38.0876344
 359578,2013/11/25 00:00:00.000000000,1716 GERALD DR, 98000,12,19324740,-84.47462219,38.08778302
 361933,2013/11/25 00:00:00.000000000,2551 LINDENHURST LOOP, 43334,14,19341390,-84.42734087,38.00495185
 359292,2013/11/25 00:00:00.000000000,1712 ALBEMARLE RD, 83500,12,22060400,-84.53690532,38.03751083
 360242,2013/11/25 00:00:00.000000000,1022 MCCLAIN DR, 65708,14,35952650,-84.48215439,38.06244918
 361122,2013/11/25 00:00:00.000000000,137 GREENWAY LN, 110000,12,38005090,-84.55049727,38.0907136
 359258,2013/11/25 00:00:00.000000000,956 DETROIT AVE, 34200,12,41226800,-84.46994123,38.04005336
 359392,2013/11/26 00:00:00.000000000,3629 SQUIRES WOODS WAY, 65900,12,19348800,-84.43852726,37.99411417
 359649,2013/11/26 00:00:00.000000000,1795 ALYSHEBA WAY, 95000,12,38110040,-84.42233723,38.01660399
 359361,2013/11/26 00:00:00.000000000,1141 STONECROP DR, 127501,12,38180200,-84.39407359,37.98912177
 359512,2013/12/02 00:00:00.000000000,3225 HUNTING HILLS DR, 116250,12,10028420,-84.45513259,37.97358423
 359834,2013/12/02 00:00:00.000000000,3084 MADDIE LN, 105299,12,38128860,-84.54108096,38.10912475
 359814,2013/12/03 00:00:00.000000000,1681 BRITTANY LN, 74000,12,10262200,-84.53626486,38.05441152
 360036,2013/12/03 00:00:00.000000000,831 HONEYSUCKLE RD, 80000,14,14264700,-84.54373733,38.02895484
 359575,2013/12/03 00:00:00.000000000,273 MELBOURNE WAY, 177000,12,15533200,-84.5103164,38.00246045
 361113,2013/12/03 00:00:00.000000000,1721 HUNTSMAN CT, 142000,12,20032110,-84.4548152,37.97010689
 359521,2013/12/03 00:00:00.000000000,3593 FOREST SPRING CT, 113237,12,20129200,-84.40520007,38.00665334
 361036,2013/12/03 00:00:00.000000000,1132 KALONE WAY, 75000,14,20276767,-84.45692703,37.98581344
 359801,2013/12/03 00:00:00.000000000,3317 ROYAL TROON RD, 129000,14,38037870,-84.40506501,38.014952
 359537,2013/12/03 00:00:00.000000000,1795 ALYSHEBA WAY, 105000,12,38110000,-84.42238063,38.01663557
 364971,2013/12/04 00:00:00.000000000,3216 CADDO LAKE CT, 80000,14,10276650,-84.46311973,37.97699629
 367775,2013/12/04 00:00:00.000000000,1258 BORDEAUX DR, 67000,14,12304400,-84.5550256,38.05256273
 361798,2013/12/04 00:00:00.000000000,630 EMERSON DR, 43334,14,13831900,-84.46073117,38.05359361
 365888,2013/12/04 00:00:00.000000000,2136 GARDEN SPRINGS DR, 110000,14,15575700,-84.54784143,38.02471431
 359587,2013/12/04 00:00:00.000000000,1182 OCTAVIAN WAY, 53334,14,16705650,-84.48459262,37.98098862
 360805,2013/12/04 00:00:00.000000000,312 BRADFORD COLONY DR, 75478,14,20063900,-84.5237855,37.97237013
 360422,2013/12/04 00:00:00.000000000,817 LYNN RD, 110070,14,22818300,-84.53611941,38.03159041
 360794,2013/12/04 00:00:00.000000000,2446 OGDEN WAY, 140000,14,38165490,-84.42727849,38.02665087
 360530,2013/12/04 00:00:00.000000000,4405 BILTMORE PL, 339578,14,38166010,-84.51123816,37.95917074
 364467,2013/12/05 00:00:00.000000000,401 REDDING RD, 52000,14,10941850,-84.50076234,37.98686058
 359857,2013/12/05 00:00:00.000000000,2105 TALISMAN RD, 93000,14,12027850,-84.54957645,38.025366
 359549,2013/12/06 00:00:00.000000000,400 ROSEMONT GARDEN, 129251,12,25532900,-84.52716331,38.02127858
 359595,2013/12/06 00:00:00.000000000,932 FIDDLER CREEK WAY, 215000,12,38089220,-84.50290252,37.96214036
 359874,2013/12/09 00:00:00.000000000,3250 AQUEDUCT DR, 108500,12,16258350,-84.46886556,37.99260504
 360153,2013/12/10 00:00:00.000000000,3709 WHITE PINE DR, 125000,14,19301390,-84.5469464,37.97991033
 359871,2013/12/10 00:00:00.000000000,2737 WIGGINTON PT, 112000,12,38108660,-84.53829244,38.10184889
 360427,2013/12/10 00:00:00.000000000,2649 BUCK LN, 91000,14,38110910,-84.5474089,38.08850373
 359788,2013/12/11 00:00:00.000000000,232 ST ANN DR, 124000,12,14697950,-84.4582784,38.02127005
 359699,2013/12/11 00:00:00.000000000,4201 STEAMBOAT RD, 117250,12,20131090,-84.57572313,37.99164647
 359783,2013/12/11 00:00:00.000000000,819 CAMPBELL LN, 35750,12,22555200,-84.42578162,38.01295506
 360592,2013/12/11 00:00:00.000000000,1420 SCARLETT WAY, 110000,12,38043510,-84.5710673,37.99033203
 359786,2013/12/11 00:00:00.000000000,3252 BEAUMONT CENTRE CIR, 322000,12,38196760,-84.5606561,38.01683136
 359728,2013/12/12 00:00:00.000000000,1163 ALEXANDRIA DR, 60000,12,10514450,-84.55587916,38.05476261
 359852,2013/12/12 00:00:00.000000000,116 AVON AVE, 51692,14,10660800,-84.47857121,38.05855712
 361090,2013/12/12 00:00:00.000000000,1886 LINTON RD, 50000,12,15237000,-84.46387593,38.08253519
 359895,2013/12/12 00:00:00.000000000,956 HOLLY SPRINGS DR, 106500,14,20969400,-84.54526633,38.03512024
 359991,2013/12/12 00:00:00.000000000,273 CLOVER VALLEY DR, 112950,12,38032300,-84.55527625,38.0797746
 359769,2013/12/12 00:00:00.000000000,3292 EAGLE VIEW LN, 272000,12,38157780,-84.44307799,37.9995029
 360154,2013/12/13 00:00:00.000000000,1107 N LIMESTONE, 70000,14,16850950,-84.47715518,38.06074727
 359956,2013/12/16 00:00:00.000000000,400 REDDING RD, 210500,12,10020630,-84.50157154,37.98606277
 360375,2013/12/16 00:00:00.000000000,2133 WILL FANT DR, 80400,14,10502006,-84.45602671,38.02438895
 359963,2013/12/16 00:00:00.000000000,441 CROMWELL WAY, 107500,14,23001355,-84.54506392,37.98389815
 360661,2013/12/16 00:00:00.000000000,132 YAMACRAW PL, 118000,14,38053350,-84.56237831,38.08843742
 360262,2013/12/16 00:00:00.000000000,2417 OGDEN WAY, 320000,12,38133400,-84.42821638,38.02777756
 360035,2013/12/17 00:00:00.000000000,849 WHITNEY AVE, 11800,12,15864200,-84.50481697,38.06159184
 360017,2013/12/17 00:00:00.000000000,408 AMBERLEY DR, 175000,12,19976550,-84.52449649,37.96277381
 360286,2013/12/17 00:00:00.000000000,421 REDDING RD, 38667,14,20003460,-84.4966777,37.98533282
 359825,2013/12/17 00:00:00.000000000,336 BLUE GRASS AVE, 33000,12,47069800,-84.4706737,38.05871365
 359894,2013/12/17 00:00:00.000000000,290 MALABU DR, 130000,14,57100100,-84.51340988,37.99898044
 359885,2013/12/18 00:00:00.000000000,658 GAY PL, 41505,12,10894200,-84.46031601,38.0518117
 359905,2013/12/18 00:00:00.000000000,1435 N FORBES RD, 36508,12,11385636,-84.51899043,38.06549631
 360139,2013/12/18 00:00:00.000000000,1464 ANNISTON DR, 49100,12,11513700,-84.43831435,38.05735834
 359915,2013/12/18 00:00:00.000000000,565 W SECOND ST, 100000,12,13185700,-84.50177352,38.05525901
 360093,2013/12/18 00:00:00.000000000,208 LINWOOD DR, 45000,12,25357800,-84.53559344,38.05010391
 360006,2013/12/18 00:00:00.000000000,1436 HIGHLAWN AVE, 26100,12,44849550,-84.46891837,38.06118435
 360143,2013/12/19 00:00:00.000000000,1218 ALEXANDRIA DR, 45000,12,11241100,-84.55291223,38.05436251
 360024,2013/12/19 00:00:00.000000000,1104 BRYAN AVE, 53000,12,11959300,-84.47267699,38.05725485
 360236,2013/12/19 00:00:00.000000000,1057 PENNEBAKER DR, 36667,14,12923975,-84.47923509,38.09153188
 361647,2013/12/19 00:00:00.000000000,1969 FAIR OAKS DR, 80000,14,15659600,-84.546952,38.046884
 360246,2013/12/19 00:00:00.000000000,757 ANDOVER VILLAGE DR, 302000,12,20090830,-84.4104733,37.9969139
 359986,2013/12/19 00:00:00.000000000,5075 ATHENS WALNUT HILL PIKE, 1925000,12,21722800,-84.39841966,37.95516798
 361502,2013/12/19 00:00:00.000000000,3564 ROCKY HILL TER, 66667,14,27217298,-84.51498916,37.98381161
 360056,2013/12/20 00:00:00.000000000,1005 BRYAN AVE, 13400,12,11024250,-84.47461067,38.05723219
 360045,2013/12/20 00:00:00.000000000,300 STONEGATE WAY, 149500,12,20018300,-84.52667506,38.0036153
 359962,2013/12/20 00:00:00.000000000,3929 FOREST GREEN DR, 89100,12,20033830,-84.5086242,37.97019856
 359961,2013/12/20 00:00:00.000000000,3838 NORTHAMPTON DR, 84000,12,20499700,-84.5193921,37.97540893
 360121,2013/12/20 00:00:00.000000000,401 ROSEMONT GARDEN, 115000,14,24776900,-84.52685748,38.0217191
 360002,2013/12/20 00:00:00.000000000,612 POPLAR SPRINGS LN, 226000,12,38014140,-84.51698086,37.96132712
 360559,2013/12/23 00:00:00.000000000,1148 WINBURN DR, 40000,14,10023850,-84.47474617,38.08894869
 361093,2013/12/23 00:00:00.000000000,948 PINE BLOOM DR, 58600,12,11007300,-84.55550828,38.02427377
 359974,2013/12/23 00:00:00.000000000,3377 ROYAL WOOD RD, 46401,12,20007090,-84.4571201,37.97484096
 359970,2013/12/23 00:00:00.000000000,577 EL PASEO PL, 51000,12,20027580,-84.4565482,37.99573982
 361785,2013/12/23 00:00:00.000000000,421 SOUTHPOINT DR, 150500,12,38079760,-84.51934605,37.95783576
 360037,2013/12/26 00:00:00.000000000,3944 LAUREN WAY, 62500,12,20103800,-84.51244239,37.97207391
 360697,2013/12/26 00:00:00.000000000,201 PRICE RD, 56700,12,38193440,-84.5159313,38.06188893
 361490,2013/12/27 00:00:00.000000000,750 SHAKER DR, 60000,14,14476549,-84.53177161,38.03232293
 360142,2013/12/27 00:00:00.000000000,102 JOHNSTON BLVD, 207500,12,16181754,-84.51441857,38.01576844
 360534,2013/12/27 00:00:00.000000000,3385 COVE LAKE DR, 65000,14,20046680,-84.44346116,37.9935409
 362435,2013/12/28 00:00:00.000000000,770 ALLENDALE DR, 61334,14,25266800,-84.5366289,38.02874186
 360344,2013/12/30 00:00:00.000000000,409 PARK PL, 2336000,14,11991600,-84.48157803,38.06871805
 360351,2013/12/30 00:00:00.000000000,244 SAVOY RD, 67500,12,15900678,-84.5367482,38.05458336
 360343,2013/12/30 00:00:00.000000000,455 PARK PL, 2336000,14,16351501,-84.48266221,38.06961321
 360346,2013/12/30 00:00:00.000000000,3713 AMICK WAY, 140000,14,19335000,-84.41084453,37.99878722
 360556,2013/12/30 00:00:00.000000000,180 MASTERSON STATION DR, 120372,14,19343400,-84.5515038,38.09091355
 366344,2013/12/30 00:00:00.000000000,3624 SQUIRES WOODS WAY, 62000,14,19348740,-84.43890473,37.99396227
 360342,2013/12/30 00:00:00.000000000,3609 GINGERMILL CT, 275000,14,20106700,-84.41836534,37.99531405
 360506,2013/12/31 00:00:00.000000000,201 JOEY WAY, 195100,12,38000820,-84.44595284,38.0093409
 360695,2013/12/31 00:00:00.000000000,129 WITHERS AVE, 44000,12,40146000,-84.47793408,38.06322312
 360735,2013/12/31 00:00:00.000000000,272 TAYLOR DR, 117100,12,45017800,-84.52622521,38.07189134
 360581,2014/01/02 00:00:00.000000000,1332 DEER LAKE CIR, 43500,12,10001800,-84.46620496,37.97489539
 361543,2014/01/02 00:00:00.000000000,760 EDEN CT, 60000,14,11343850,-84.465026,38.0881495
 360583,2014/01/02 00:00:00.000000000,1286 ALEXANDRIA DR, 60102,12,15534825,-84.55216544,38.05114271
 360211,2014/01/02 00:00:00.000000000,3848 WALHAMPTON DR, 115000,12,20970050,-84.52399007,37.97641774
 360683,2014/01/02 00:00:00.000000000,3849 HIDDEN SPRINGS DR, 97000,14,25921553,-84.5591072,37.9815205
 360362,2014/01/02 00:00:00.000000000,2915 ARGYLE DR, 95000,12,26172550,-84.51939417,37.987459
 361364,2014/01/03 00:00:00.000000000,209 SIMPSON AVE, 90000,14,10057030,-84.51601642,38.03514828
 363369,2014/01/03 00:00:00.000000000,608 LIN WAL RD, 80000,14,12399700,-84.46878146,38.07872467
 360649,2014/01/03 00:00:00.000000000,445 OLDHAM AVE, 160000,14,14346100,-84.49659533,38.03203767
 362064,2014/01/03 00:00:00.000000000,4620 FIELDMOOR DR, 140000,14,20092250,-84.48618947,37.96179335
 361136,2014/01/03 00:00:00.000000000,941 APPLECROSS DR, 225417,14,38146390,-84.52446791,38.09718057
 360665,2014/01/03 00:00:00.000000000,448 SHROPSHIRE AVE, 73433,14,38228080,-84.4823488,38.04553974
 360897,2014/01/06 00:00:00.000000000,4751 TODDS RD, 76000,14,23362375,-84.37428318,37.99220723
 360415,2014/01/06 00:00:00.000000000,1725 BLUE LICKS RD, 96732,14,24241800,-84.54320728,38.04021228
 360399,2014/01/06 00:00:00.000000000,1070 BIRCH DR, 42000,14,43013100,-84.50835264,38.08851919
 360570,2014/01/07 00:00:00.000000000,806 MAGOFFIN ST, 23334,14,10481901,-84.47446891,38.04996068
 360569,2014/01/07 00:00:00.000000000,517 HOLLOW CREEK RD, 38000,14,11808800,-84.47892264,38.07580433
 360571,2014/01/07 00:00:00.000000000,567 N UPPER ST, 23334,14,14104200,-84.48766051,38.05459361
 371659,2014/01/07 00:00:00.000000000,782 VERMILLION PEAK PASS, 165000,14,38083540,-84.50923754,37.95480009
 360568,2014/01/07 00:00:00.000000000,261 BROADVIEW DR, 53334,14,44983202,-84.47479995,38.06605222
 360795,2014/01/08 00:00:00.000000000,1435 N FORBES RD, 40501,14,11385627,-84.5189598,38.06552667
 360471,2014/01/08 00:00:00.000000000,420 MORGAN AVE, 22200,14,11796500,-84.46970009,38.057557
 360840,2014/01/08 00:00:00.000000000,803 BREATHITT AVE, 28000,14,16604300,-84.50840279,38.06744833
 360829,2014/01/08 00:00:00.000000000,476 SOUTHPOINT DR, 199000,12,38079050,-84.51645778,37.95952135
 361180,2014/01/08 00:00:00.000000000,828 MALABU DR, 50000,14,38212020,-84.49974629,37.99145506
 360409,2014/01/09 00:00:00.000000000,491 DONCASTER CT, 84500,12,12047200,-84.45613128,38.05958227
 361921,2014/01/09 00:00:00.000000000,3445 COLONNADE DR, 85000,14,20077710,-84.47046594,37.97285099
 360529,2014/01/10 00:00:00.000000000,2904 ALYDAR CT, 48500,12,10014570,-84.43186106,38.00469176
 360436,2014/01/10 00:00:00.000000000,1701 KNOXVILLE CT, 75400,12,11297275,-84.43531214,38.05382159
 360447,2014/01/10 00:00:00.000000000,1757 BLUE LICKS RD, 59864,12,24130950,-84.54395013,38.03891207
 360863,2014/01/10 00:00:00.000000000,2528 MAGGIE CV, 90500,14,38050550,-84.54138384,38.08689171
 360689,2014/01/10 00:00:00.000000000,239 REGENCY POINT PATH, 94000,14,38223480,-84.52221988,38.00208188
 361708,2014/01/13 00:00:00.000000000,1268 COLORADO RD, 131500,12,19337320,-84.41091631,38.01393363
 360874,2014/01/13 00:00:00.000000000,2457 CHECKERBERRY DR, 0,12,38039370,-84.44311091,38.01924979
 360579,2014/01/13 00:00:00.000000000,2432 ROCKAWAY PL, 135964,14,38171580,-84.53436392,38.09904477
 360637,2014/01/15 00:00:00.000000000,1445 HUNTSVILLE DR, 70100,12,13020900,-84.43646081,38.05837509
 361826,2014/01/15 00:00:00.000000000,346 CORRAL ST, 43334,14,14606400,-84.49001323,38.04393237
 360626,2014/01/15 00:00:00.000000000,3324 HARTSTON DR, 63500,12,20001280,-84.45874254,37.97504986
 360548,2014/01/15 00:00:00.000000000,3195 BEAVER CREEK DR, 64570,12,27168612,-84.45015461,37.99714939
 360997,2014/01/15 00:00:00.000000000,4605 BRAXTON CT, 185000,14,38015510,-84.49691922,37.94877432
 360642,2014/01/15 00:00:00.000000000,984 TANBARK RD, 125000,14,38046380,-84.49144892,37.9616127
 360575,2014/01/16 00:00:00.000000000,806 MAGOFFIN ST, 130000,12,10481901,-84.47446891,38.04996068
 360574,2014/01/16 00:00:00.000000000,517 HOLLOW CREEK RD, 130000,12,11808800,-84.47892264,38.07580433
 360714,2014/01/16 00:00:00.000000000,1057 PENNEBAKER DR, 26299,12,12923975,-84.47923509,38.09153188
 360613,2014/01/16 00:00:00.000000000,545 CANE RUN RD, 144250,12,13722000,-84.47239195,38.07400552
 360572,2014/01/16 00:00:00.000000000,567 N UPPER ST, 130000,12,14104200,-84.48766051,38.05459361
 360698,2014/01/16 00:00:00.000000000,1513 ROANOKE RD, 64000,12,17246950,-84.54966863,38.04518478
 360662,2014/01/17 00:00:00.000000000,605 PATRIOT CT, 125000,12,19327230,-84.44530599,38.02266893
 360573,2014/01/17 00:00:00.000000000,261 BROADVIEW DR, 130000,12,44983202,-84.47479995,38.06605222
 361191,2014/01/21 00:00:00.000000000,2351 PIERSON DR, 66667,14,13978850,-84.45769535,38.08956914
 362736,2014/01/22 00:00:00.000000000,413 SMITH ST, 13334,14,11131000,-84.49565263,38.05629983
 361421,2014/01/22 00:00:00.000000000,1494 GRANT DR, 36700,14,14301300,-84.48108213,38.0765063
 360987,2014/01/22 00:00:00.000000000,2817 STYX CT, 97700,12,19963150,-84.48109537,37.97021059
 360702,2014/01/22 00:00:00.000000000,3396 DRAYTON PL, 170000,12,38066990,-84.54453529,37.99398904
 361027,2014/01/23 00:00:00.000000000,2976 TUSCALOOSA LN, 81452,12,17195387,-84.45245736,37.99097584
 360966,2014/01/23 00:00:00.000000000,1868 ARBOR STATION WAY, 87650,12,38042530,-84.5052844,38.08853881
 360713,2014/01/24 00:00:00.000000000,710 BISKOFF CT, 67500,12,13024300,-84.46034408,38.08877628
 360796,2014/01/24 00:00:00.000000000,2709 JESSICA LN, 197000,12,38034250,-84.54169247,38.09931621
 361112,2014/01/27 00:00:00.000000000,1281 VILLAGE DR, 9200,12,10004850,-84.55091285,38.05068716
 361138,2014/01/27 00:00:00.000000000,1036 TURNBRIDGE RD, 170000,14,20025650,-84.49058402,37.95641131
