CaseNo,CaseYr,Address,DateOpened,CaseType,Status,StatusDate,Closed,CleanAddress,MatchType,MatchAddress,parcelId,lat,lng
30083838W,2013,3838 SUGAR CREEK DR,2013/04/08 00:00:00.000,Nuisance,Nuisance Resolved w/o Notice/Order,2013/04/11 00:00:00.000,Y,3838 SUGAR CREEK DR,Block Level,SUGAR CREEK DR,,-84.499787695818753,37.975897771725222
30083842W,2013,3842 SUGAR CREEK DR,2013/04/08 00:00:00.000,Nuisance,Nuisance Resolved w/o Notice/Order,2013/04/11 00:00:00.000,Y,3842 SUGAR CREEK DR,Block Level,SUGAR CREEK DR,,-84.499787695818753,37.975897771725222
30083867W,2013,3867 SUGAR CREEK DR,2013/04/08 00:00:00.000,Nuisance,Nuisance Resolved w/o Notice/Order,2013/04/11 00:00:00.000,Y,3867 SUGAR CREEK DR,Block Level,SUGAR CREEK DR,,-84.499787695818753,37.975897771725222
06170145W,2011,145 EDDIE ST,2011/10/21 00:00:00.000,Nuisance,Invalid Nuisance,2011/10/24 00:00:00.000,Y,145 EDDIE ST,Block Level,EDDIE ST,,-84.481927506510758,38.054425695255631
00421946W2,2011,1946 ANNISTON CT,2011/10/24 00:00:00.000,Nuisance,Invalid Nuisance,2011/10/25 00:00:00.000,Y,1946 ANNISTON CT,Block Level,ANNISTON CT,,-84.442373855405052,38.063131053439406
32690694W,2011,694 SHERARD CIR,2011/10/24 00:00:00.000,Nuisance,Invalid Nuisance,2011/10/25 00:00:00.000,Y,694 SHERARD CIR,Block Level,SHERARD CIR,,-84.500184278504761,37.981175578080254
32690659W3,2011,659 SHERARD CIR,2011/12/13 00:00:00.000,Nuisance,Invalid Nuisance,2011/12/14 00:00:00.000,Y,659 SHERARD CIR,Block Level,SHERARD CIR,,-84.500184278504761,37.981175578080254
17300425W,2011,425 E SIXTH ST,2011/12/14 00:00:00.000,Nuisance,Invalid Nuisance,2011/12/15 00:00:00.000,Y,425 E SIXTH ST,Block Level,E SIXTH ST,,-84.480751152453578,38.048843900584359
00421955W2,2011,1955 ANNISTON CT,2011/12/27 00:00:00.000,Nuisance,Invalid Nuisance,2011/12/28 00:00:00.000,Y,1955 ANNISTON CT,Block Level,ANNISTON CT,,-84.442373855405052,38.063131053439406
00231845W,2012,1845 ALEXANDRIA DR,2012/01/03 00:00:00.000,Nuisance,Invalid Nuisance,2012/01/03 00:00:00.000,Y,1845 ALEXANDRIA DR,Block Level,ALEXANDRIA DR,,-84.5508375742845,38.035676357594305
01591955W2,2012,1955 BELLEFONTE DR,2012/01/11 00:00:00.000,Nuisance,Invalid Nuisance,2012/01/12 00:00:00.000,Y,1955 BELLEFONTE DR,Block Level,BELLEFONTE DR,,-84.504475653933994,38.00643628596093
00068860W,2012,8860 ADAMS LN,2012/01/17 00:00:00.000,Nuisance,Invalid Nuisance,2012/01/20 00:00:00.000,Y,8860 ADAMS LN,Block Level,ADAMS LN,,-84.347824266905974,37.88860706622399
03590848W2,2012,848 CEDARWOOD DR,2012/02/02 00:00:00.000,Nuisance,Invalid Nuisance,2012/02/03 00:00:00.000,Y,848 CEDARWOOD DR,Block Level,CEDARWOOD DR,,-84.506832173286043,38.084482417301622
33550563W,2012,563 MERRICK DR,2012/02/09 00:00:00.000,Nuisance,Invalid Nuisance,2012/02/13 00:00:00.000,Y,563 MERRICK DR,Block Level,MERRICK DR,,-84.494017784893416,37.992700673560797
30083879W,2013,3879 SUGAR CREEK DR,2013/04/08 00:00:00.000,Nuisance,Nuisance Resolved w/o Notice/Order,2013/04/11 00:00:00.000,Y,3879 SUGAR CREEK DR,Block Level,SUGAR CREEK DR,,-84.499787695818753,37.975897771725222
20060626W,2013,626 WAXWING WAY,2013/04/08 00:00:00.000,Nuisance,Nuisance Resolved w/o Notice/Order,2013/04/11 00:00:00.000,Y,626 WAXWING WAY,Block Level,WAXWING WAY,,-84.500408600244285,37.976690214659236
02300157W,2013,157 BRADLEY LN,2013/04/17 00:00:00.000,Nuisance,Nuisance Resolved w/o Notice/Order,2013/04/22 00:00:00.000,Y,157 BRADLEY LN,Block Level,BRADLEY LN,,-84.566873309524652,38.096059278411431
05672215W,2013,2215 DINSMORE DR,2013/05/14 00:00:00.000,Nuisance,Nuisance Resolved w/o Notice/Order,2013/05/14 00:00:00.000,Y,2215 DINSMORE DR,Block Level,DINSMORE DR,,-84.466448150866995,38.01685469040639
09100258W2,2012,258 HEDGEWOOD DR,2012/02/09 00:00:00.000,Nuisance,Invalid Nuisance,2012/02/13 00:00:00.000,Y,258 HEDGEWOOD DR,Block Level,HEDGEWOOD DR,,-84.446230256507278,38.015111991068309
10453300W,2013,3300 KEITHSHIRE WAY,2013/05/15 00:00:00.000,Nuisance,Nuisance Resolved w/o Notice/Order,2013/05/15 00:00:00.000,Y,3300 KEITHSHIRE WAY,Block Level,KEITHSHIRE WAY,,-84.546614998455468,37.994524716195272
16360496W9,2013,496 ROSEMILL DR,2013/05/16 00:00:00.000,Nuisance,Nuisance Resolved w/o Notice/Order,2013/05/17 00:00:00.000,Y,496 ROSEMILL DR,Block Level,ROSEMILL DR,,-84.529544198640664,38.020733230664433
20091834W,2013,1834 WAYLAND DR,2013/05/23 00:00:00.000,Nuisance,Nuisance Resolved w/o Notice/Order,2013/05/28 00:00:00.000,Y,1834 WAYLAND DR,Block Level,WAYLAND DR,,-84.450283317782592,38.062246027853831
12361211W2,2013,1211 MANCHESTER ST,2013/05/30 00:00:00.000,Nuisance,Nuisance Resolved w/o Notice/Order,2013/05/31 00:00:00.000,Y,1211 MANCHESTER ST,Block Level,MANCHESTER ST,,-84.521460721105015,38.057177475196418
14030103W,2013,103 NORTHBAY DR,2013/06/07 00:00:00.000,Nuisance,Nuisance Resolved w/o Notice/Order,2013/06/10 00:00:00.000,Y,103 NORTHBAY DR,Block Level,NORTHBAY DR,,-84.529181941654443,37.971877721130454
04753366W3,2013,3366 COVE LAKE DR,2013/06/26 00:00:00.000,Nuisance,Nuisance Resolved w/o Notice/Order,2013/06/27 00:00:00.000,Y,3366 COVE LAKE DR,Block Level,COVE LAKE DR,,-84.444901250800967,37.995129502059626
19634111W,2013,4111 VICTORIA WAY,2013/07/10 00:00:00.000,Nuisance,Nuisance Resolved w/o Notice/Order,2013/07/15 00:00:00.000,Y,4111 VICTORIA WAY,Block Level,VICTORIA WAY,,-84.523067594913769,37.969510765038379
19172813W,2012,2813 TRENT BLVD,2012/02/24 00:00:00.000,Nuisance,Invalid Nuisance,2012/02/27 00:00:00.000,Y,2813 TRENT BLVD,Block Level,TRENT BLVD,,-84.47598526522934,37.963274049162102
13503392W3,2013,3392 MOUNDVIEW CT,2013/08/12 00:00:00.000,Nuisance,Nuisance Resolved w/o Notice/Order,2013/08/13 00:00:00.000,Y,3392 MOUNDVIEW CT,Block Level,MOUNDVIEW CT,,-84.49171056301401,37.996160152681348
18683792W,2013,3792 TEMPLE DR,2013/08/15 00:00:00.000,Nuisance,Nuisance Resolved w/o Notice/Order,2013/08/19 00:00:00.000,Y,3792 TEMPLE DR,Block Level,TEMPLE DR,,-84.516821636276546,37.980061517430464
17661973W2,2013,1973 SPRING STATION DR,2013/08/23 00:00:00.000,Nuisance,Nuisance Resolved w/o Notice/Order,2013/08/26 00:00:00.000,Y,1973 SPRING STATION DR,Block Level,SPRING STATION DR,,-84.449836945504643,38.067890763464938
02150915,2013,915 BORDALLO DR,2013/09/05 00:00:00.000,Nuisance,Nuisance Resolved w/o Notice/Order,2013/09/09 00:00:00.000,Y,915 BORDALLO DR,Block Level,BORDALLO DR,,-84.556802059808433,37.976680637944312
13572934W,2013,2934 MT MCKINLEY WAY,2013/10/30 00:00:00.000,Nuisance,Nuisance Resolved w/o Notice/Order,2013/10/31 00:00:00.000,Y,2934 MT MCKINLEY WAY,Block Level,MT MCKINLEY WAY,,-84.461762856392895,37.979987687506338
06981103W,2014,1103 FERN AVE,2014/04/02 00:00:00.000,Nuisance,Nuisance Resolved w/o Notice/Order,2014/04/03 00:00:00.000,Y,1103 FERN AVE,Block Level,FERN AVE,,-84.515926255032426,38.03397680616731
43822807W,2014,2807 STYX CT,2014/05/05 00:00:00.000,Nuisance,Nuisance Resolved w/o Notice/Order,2014/05/08 00:00:00.000,Y,2807 STYX CT,Block Level,STYX CT,,-84.481466542660954,37.969800896214139
19890554W,2012,554 N MARTIN LUTHER KING BLVD,2012/03/15 00:00:00.000,Nuisance,Invalid Nuisance,2012/03/15 00:00:00.000,Y,554 N MARTIN LUTHER KING BLVD,Block Level,N MARTIN LUTHER KING BLVD,,-84.485143792876414,38.052120444451617
18580175W,2014,175 TARTAN DR,2014/05/14 00:00:00.000,Nuisance,Nuisance Resolved w/o Notice/Order,2014/05/14 00:00:00.000,Y,175 TARTAN DR,Block Level,TARTAN DR,,-84.516920986376149,37.987295832040367
19601402SIGNS,2014,1402 VERSAILLES RD,2014/05/23 00:00:00.000,Nuisance,Nuisance Resolved w/o Notice/Order,2014/05/29 00:00:00.000,Y,1402 VERSAILLES RD,Block Level,VERSAILLES RD,,-84.526259525115691,38.049557826741854
06620108SIGNS,2014,108 ESPLANADE,2014/06/03 00:00:00.000,Nuisance,Nuisance Resolved w/o Notice/Order,2014/06/06 00:00:00.000,Y,108 ESPLANADE,Block Level,ESPLANADE,,-84.494385763954483,38.044462201751593
00931839W3,2014,1839 AUGUSTA DR,2014/06/18 00:00:00.000,Nuisance,Nuisance Resolved w/o Notice/Order,2014/06/19 00:00:00.000,Y,1839 AUGUSTA DR,Block Level,AUGUSTA DR,,-84.440457120878932,38.05495411137391
19130429W3,2014,429 TRANSYLVANIA PARK,2014/06/20 00:00:00.000,Nuisance,Nuisance Resolved w/o Notice/Order,2014/06/23 00:00:00.000,Y,429 TRANSYLVANIA PARK,Block Level,TRANSYLVANIA PARK,,-84.497919590776092,38.035220523332413
14353501W2,2014,3501 OLYMPIA RD,2014/09/02 00:00:00.000,Nuisance,Nuisance Resolved w/o Notice/Order,2014/09/08 00:00:00.000,Y,3501 OLYMPIA RD,Block Level,OLYMPIA RD,,-84.486590926863343,37.983322114075641
03840310W,2012,310 CHELSEA DR,2012/03/20 00:00:00.000,Nuisance,Invalid Nuisance,2012/03/21 00:00:00.000,Y,310 CHELSEA DR,Block Level,CHELSEA DR,,-84.5513053648355,38.008056058338724
15722014W,2014,2014 RANGE CT,2014/09/12 00:00:00.000,Nuisance,Nuisance Resolved w/o Notice/Order,2014/09/12 00:00:00.000,Y,2014 RANGE CT,Block Level,RANGE CT,,-84.438206001186387,38.059509323099753
18701702W3,2011,1702 HILL VIEW PL (AKA 1700-1702),2011/02/07 00:00:00.000,Nuisance,Nuisance Closed w/Civil Penalty,2011/04/06 00:00:00.000,Y,1702 HILL VIEW PL,Block Level,HILL VIEW PL,,-84.533976056509161,38.045340261048274
05601204-1206W6,2011,1204-1206 DEVONSHIRE AVE,2011/03/25 00:00:00.000,Nuisance,Nuisance Closed w/Civil Penalty,2011/04/29 00:00:00.000,Y,1204 DEVONSHIRE AVE,Block Level,DEVONSHIRE AVE,,-84.522418557647512,38.037939840976648
15291529W14,2011,1529 PORT ROYAL DR,2011/04/15 00:00:00.000,Nuisance,Nuisance Closed w/Civil Penalty,2011/05/12 00:00:00.000,Y,1529 PORT ROYAL DR,Block Level,PORT ROYAL DR,,-84.547018190792741,38.04610208340074
15291529W15,2011,1529 PORT ROYAL DR,2011/05/10 00:00:00.000,Nuisance,Nuisance Closed w/Civil Penalty,2011/05/27 00:00:00.000,Y,1529 PORT ROYAL DR,Block Level,PORT ROYAL DR,,-84.547018190792741,38.04610208340074
17930119W20,2011,119 STATE ST,2011/09/06 00:00:00.000,Nuisance,Nuisance Closed w/Civil Penalty,2011/09/21 00:00:00.000,Y,119 STATE ST,Block Level,STATE ST,,-84.511276607042547,38.030250080541236
05601204-1206W7,2011,1204-1206 DEVONSHIRE AVE,2011/09/14 00:00:00.000,Nuisance,Nuisance Closed w/Civil Penalty,2011/10/03 00:00:00.000,Y,1204 DEVONSHIRE AVE,Block Level,DEVONSHIRE AVE,,-84.522418557647512,38.037939840976648
17930119W21,2011,119 STATE ST,2011/10/24 00:00:00.000,Nuisance,Nuisance Closed w/Civil Penalty,2011/11/08 00:00:00.000,Y,119 STATE ST,Block Level,STATE ST,,-84.511276607042547,38.030250080541236
03840805W,2012,805 CHELSEA DR,2012/03/20 00:00:00.000,Nuisance,Invalid Nuisance,2012/03/21 00:00:00.000,Y,805 CHELSEA DR,Block Level,CHELSEA DR,,-84.5513053648355,38.008056058338724
00510122-122 1/2W5,2013,122-122 1/2 ARCADIA PARK,2013/01/24 00:00:00.000,Nuisance,Nuisance Closed w/Civil Penalty,2013/02/12 00:00:00.000,Y,122 1/2 ARCADIA PARK,Block Level,ARCADIA PARK,,-84.515228901218862,38.021384947235163
00510122-122 1/2W5,2013,122-122 1/2 ARCADIA PARK,2013/01/24 00:00:00.000,Nuisance,Nuisance Closed w/Civil Penalty,2013/02/12 00:00:00.000,Y,122 1/2 ARCADIA PARK,Block Level,ARCADIA PARK,,-84.514291553362924,38.020792437626433
02510320W2,2013,320 S BROADWAY,2013/09/11 00:00:00.000,Nuisance,Nuisance Closed w/Civil Penalty,2013/09/30 00:00:00.000,Y,320 S BROADWAY,Block Level,S BROADWAY,,-84.502900446430502,38.046825679756118
02510320W2,2013,320 S BROADWAY,2013/09/11 00:00:00.000,Nuisance,Nuisance Closed w/Civil Penalty,2013/09/30 00:00:00.000,Y,320 S BROADWAY,Block Level,S BROADWAY PARK,,-84.512959963519947,38.038231498218813
00231280-1282W3,2014,1280-1282 ALEXANDRIA DR,2014/02/27 00:00:00.000,Nuisance,Nuisance Closed w/Civil Penalty,2014/03/19 00:00:00.000,Y,1280 ALEXANDRIA DR,Block Level,ALEXANDRIA DR,,-84.552622318804964,38.052211504854306
00231273-1275W2,2015,1273-1275 ALEXANDRIA DR AKA 1275 ALEXANDRIA DR,2015/01/13 00:00:00.000,Nuisance,Nuisance Closed w/Civil Penalty,2015/01/29 00:00:00.000,Y,1273 ALEXANDRIA DR,Block Level,ALEXANDRIA DR,,-84.552622318804964,38.052211504854306
00231280-1282W4,2015,1280-1282 ALEXANDRIA DR AKA 1282 ALEXANDRIA DR,2015/01/13 00:00:00.000,Nuisance,Nuisance Closed w/Civil Penalty,2015/01/29 00:00:00.000,Y,1280 ALEXANDRIA DR,Block Level,ALEXANDRIA DR,,-84.552622318804964,38.052211504854306
00231280-1282W5,2015,1280-1282 ALEXANDRIA DR,2015/01/29 00:00:00.000,Nuisance,Nuisance w/Civil Penalty,2015/01/30 00:00:00.000,N,1280 ALEXANDRIA DR,Block Level,ALEXANDRIA DR,,-84.552622318804964,38.052211504854306
06080215-217W8,2011,215-217 EASTERN AVE,2011/02/24 00:00:00.000,Nuisance,Closed/Abated by City,2011/03/17 00:00:00.000,Y,215 EASTERN AVE,Block Level,EASTERN AVE,,-84.488061015294008,38.044137936789063
03840817W,2012,817 CHELSEA DR,2012/03/20 00:00:00.000,Nuisance,Invalid Nuisance,2012/03/21 00:00:00.000,Y,817 CHELSEA DR,Block Level,CHELSEA DR,,-84.5513053648355,38.008056058338724
03051316 1/2W6,2011,1316 1/2 CAMDEN AVE,2011/05/10 00:00:00.000,Nuisance,Closed/Abated by City,2011/07/01 00:00:00.000,Y,1316 1/2 CAMDEN AVE,Block Level,CAMDEN AVE,,-84.516876557537657,38.031685947610562
06080215-217W9,2011,215-217 EASTERN AVE,2011/05/19 00:00:00.000,Nuisance,Closed/Abated by City,2011/07/08 00:00:00.000,Y,215 EASTERN AVE,Block Level,EASTERN AVE,,-84.488061015294008,38.044137936789063
06080215-217W10,2011,215-217 EASTERN AVE,2011/08/24 00:00:00.000,Nuisance,Closed/Abated by City,2011/09/21 00:00:00.000,Y,215 EASTERN AVE,Block Level,EASTERN AVE,,-84.488061015294008,38.044137936789063
42522644-2656W,2012,2644-2648-2652-2656 KEARNEY RIDGE BLVD,2012/02/08 00:00:00.000,Nuisance,Closed/Abated by City,2012/03/01 00:00:00.000,Y,2644-2652-2656 KEARNEY RIDGE BLVD,Block Level,KEARNEY RIDGE BLVD,,-84.523821228036283,38.11092037088887
17930119W22,2012,119 STATE ST,2012/02/27 00:00:00.000,Nuisance,Closed/Abated by City,2012/03/01 00:00:00.000,Y,119 STATE ST,Block Level,STATE ST,,-84.511276607042547,38.030250080541236
06080215-217W11,2012,215-217 EASTERN AVE,2012/05/09 00:00:00.000,Nuisance,Closed/Abated by City,2012/07/17 00:00:00.000,Y,215 EASTERN AVE,Block Level,EASTERN AVE,,-84.488061015294008,38.044137936789063
17930119W23,2012,119 STATE ST,2012/08/31 00:00:00.000,Nuisance,Closed/Abated by City,2012/09/01 00:00:00.000,Y,119 STATE ST,Block Level,STATE ST,,-84.511276607042547,38.030250080541236
05672216W2,2013,2216 DINSMORE DR (AKA 2208-2224 DINSMORE DR),2013/02/06 00:00:00.000,Nuisance,Closed/Abated by City,2013/02/28 00:00:00.000,Y,2216 DINSMORE DR,Block Level,DINSMORE DR,,-84.466448150866995,38.01685469040639
0541947 1/2W,2014,947 1/2 DELAWARE AVE,2014/03/10 00:00:00.000,Nuisance,Closed/Abated by City,2014/04/16 00:00:00.000,Y,947 1/2 DELAWARE AVE,Block Level,DELAWARE AVE,,-84.472604058776071,38.04005074985978
00421955W4,2012,1955 ANNISTON CT,2012/03/22 00:00:00.000,Nuisance,Invalid Nuisance,2012/03/22 00:00:00.000,Y,1955 ANNISTON CT,Block Level,ANNISTON CT,,-84.442373855405052,38.063131053439406
08841211-1213W2,2014,1211-1213 HARRIS CT,2014/06/20 00:00:00.000,Nuisance,Closed/Abated by City,2014/07/16 00:00:00.000,Y,1211 HARRIS CT,Block Level,HARRIS CT,,-84.475325328366154,38.093292123837443
05107401/2,2014,740 1/2 DAKOTA ST,2014/04/02 00:00:00.000,Housing,Housing w/Civil Penalty,2015/02/11 00:00:00.000,N,740 1/2 DAKOTA ST,Block Level,DAKOTA ST,,-84.48523068907987,38.05788057276979
02600133-2,2014,133 BROWN AVE AKA 131-133 BROWN AVE,2014/08/11 00:00:00.000,Housing,Housing w/Civil Penalty,2015/01/16 00:00:00.000,N,133 BROWN AVE,Block Level,BROWN AVE,,-84.458803937387003,38.040633282799718
02360622-2,2011,622 BRECKENRIDGE ST,2011/01/31 00:00:00.000,Housing,Housing Closed w/Civil Penalty,2011/08/02 00:00:00.000,Y,622 BRECKENRIDGE ST,Block Level,BRECKENRIDGE ST,,-84.475603877631926,38.046843507013527
06080215-217,2011,215-217 EASTERN AVE AKA 215 EASTERN AVE,2011/04/13 00:00:00.000,Housing,Housing Closed w/Civil Penalty,2011/12/01 00:00:00.000,Y,215 EASTERN AVE,Block Level,EASTERN AVE,,-84.488061015294008,38.044137936789063
00421955W5,2012,1955 ANNISTON CT,2012/04/02 00:00:00.000,Nuisance,Invalid Nuisance,2012/04/04 00:00:00.000,Y,1955 ANNISTON CT,Block Level,ANNISTON CT,,-84.442373855405052,38.063131053439406
28132013W,2012,2013 REDBUD CT,2012/04/09 00:00:00.000,Nuisance,Invalid Nuisance,2012/04/10 00:00:00.000,Y,2013 REDBUD CT,Block Level,REDBUD CT,,-84.544021981099831,38.005488706055097
28132025W,2012,2025 REDBUD CT,2012/04/09 00:00:00.000,Nuisance,Invalid Nuisance,2012/04/10 00:00:00.000,Y,2025 REDBUD CT,Block Level,REDBUD CT,,-84.544021981099831,38.005488706055097
11810502W,2012,502 LISA CT,2012/04/12 00:00:00.000,Nuisance,Invalid Nuisance,2012/04/16 00:00:00.000,Y,502 LISA CT,Block Level,LISA CT,,-84.460280756312486,38.083557416070747
19890669W,2012,669 N MARTIN LUTHER KING BLVD,2012/04/16 00:00:00.000,Nuisance,Invalid Nuisance,2012/04/16 00:00:00.000,Y,669 N MARTIN LUTHER KING BLVD,Block Level,N MARTIN LUTHER KING BLVD,,-84.482604651008472,38.053464100059919
11820600W8,2012,600 LISA DR,2012/05/04 00:00:00.000,Nuisance,Invalid Nuisance,2012/05/07 00:00:00.000,Y,600 LISA DR,Block Level,LISA DR,,-84.459084757944154,38.082506975471318
32104073W,2012,4073 WINNIPEG CT,2012/05/17 00:00:00.000,Nuisance,Invalid Nuisance,2012/05/21 00:00:00.000,Y,4073 WINNIPEG CT,Block Level,WINNIPEG CT,,-84.523375623374051,37.968683589433304
11820600W9,2012,600 LISA DR,2012/05/18 00:00:00.000,Nuisance,Invalid Nuisance,2012/05/18 00:00:00.000,Y,600 LISA DR,Block Level,LISA DR,,-84.459084757944154,38.082506975471318
03050130W,2012,130 CAMDEN AVE,2012/05/21 00:00:00.000,Nuisance,Invalid Nuisance,2012/05/22 00:00:00.000,Y,130 CAMDEN AVE,Block Level,CAMDEN AVE,,-84.516876557537657,38.031685947610562
16290472W4,2012,472 ROOSEVELT BLVD,2012/05/23 00:00:00.000,Nuisance,Invalid Nuisance,2012/05/25 00:00:00.000,Y,472 ROOSEVELT BLVD,Block Level,ROOSEVELT BLVD,,-84.505361874441036,38.067935457866724
19601427#2,2013,1427 VERSAILLES RD #2,2013/08/06 00:00:00.000,Housing,Housing Closed w/Civil Penalty,2014/03/26 00:00:00.000,Y,1427 VERSAILLES RD,Block Level,VERSAILLES RD,,-84.527656629281694,38.049421026111268
12951205-2,2013,1205 MENIFEE AVE AKA 301 LINCOLN AVE,2013/12/02 00:00:00.000,Housing,Housing Closed w/Civil Penalty,2014/07/21 00:00:00.000,Y,1205 MENIFEE AVE,Block Level,MENIFEE AVE,,-84.474032933752397,38.035568662696676
07252010-3,2014,2010 FORDSON CT,2014/03/11 00:00:00.000,Housing,Housing Closed w/Civil Penalty,2014/12/26 00:00:00.000,Y,2010 FORDSON CT,Block Level,FORDSON CT,,-84.439814928780905,38.061221538712886
16763416W,2012,3416 SAYBROOK CT,2012/05/24 00:00:00.000,Nuisance,Invalid Nuisance,2012/05/24 00:00:00.000,Y,3416 SAYBROOK CT,Block Level,SAYBROOK CT,,-84.546116120554004,37.988477631990968
13841205SIGNS,2011,1205 E NEW CIRCLE RD,2011/04/07 00:00:00.000,Nuisance,Sign Closed-No Notice Required,2011/04/11 00:00:00.000,Y,1205 E NEW CIRCLE RD,Block Level,E NEW CIRCLE RD,,-84.453243600633186,38.03267003936795
31941005SIGNS,2011,1005 W NEW CIRCLE RD,2011/06/17 00:00:00.000,Nuisance,Sign Closed-No Notice Required,2011/06/20 00:00:00.000,Y,1005 W NEW CIRCLE RD,Block Level,W NEW CIRCLE RD,,-84.501402115891523,38.075225869853014
17470436SIGNS,2011,436 SOUTHLAND DR,2011/07/07 00:00:00.000,Nuisance,Sign Closed-No Notice Required,2011/07/08 00:00:00.000,Y,436 SOUTHLAND DR,Block Level,SOUTHLAND DR,,-84.527614149031194,38.01931141492058
11451473SIGNS,2011,1473 LEESTOWN RD,2011/07/21 00:00:00.000,Nuisance,Sign Closed-No Notice Required,2011/07/21 00:00:00.000,Y,1473 LEESTOWN RD,Block Level,LEESTOWN RD,,-84.52205623746174,38.064683292316033
11920115SIGNS3,2011,115 N LOCUST HILL DR,2011/09/28 00:00:00.000,Nuisance,Sign Closed-No Notice Required,2011/09/29 00:00:00.000,Y,115 N LOCUST HILL DR,Block Level,N LOCUST HILL DR,,-84.444818801568132,38.004787648112782
11451473SIGHNS,2011,1473 LEESTOWN RD,2011/12/08 00:00:00.000,Nuisance,Sign Closed-No Notice Required,2011/12/09 00:00:00.000,Y,1473 LEESTOWN RD,Block Level,LEESTOWN RD,,-84.52205623746174,38.064683292316033
05000331SIGNS,2012,331 CULPEPPER RD,2012/01/03 00:00:00.000,Nuisance,Sign Closed-No Notice Required,2012/02/01 00:00:00.000,Y,331 CULPEPPER RD,Block Level,CULPEPPER RD,,-84.478493555624667,38.02203590971628
11920115W,2012,115 N LOCUST HILL DR,2012/01/31 00:00:00.000,Nuisance,Sign Closed-No Notice Required,2012/02/01 00:00:00.000,Y,115 N LOCUST HILL DR,Block Level,N LOCUST HILL DR,,-84.444818801568132,38.004787648112782
02733487SIGNS,2012,3487 BUCKHORN DR,2012/02/14 00:00:00.000,Nuisance,Sign Closed-No Notice Required,2012/02/16 00:00:00.000,Y,3487 BUCKHORN DR,Block Level,BUCKHORN DR,,-84.459541042555429,37.976153657297743
10251178W6,2012,1178 JONESTOWN LN,2012/06/05 00:00:00.000,Nuisance,Invalid Nuisance,2012/06/06 00:00:00.000,Y,1178 JONESTOWN LN,Block Level,JONESTOWN LN,,-84.495931073691281,37.978206481597184
02733487SIGNS2,2012,3487 BUCKHORN DR,2012/02/28 00:00:00.000,Nuisance,Sign Closed-No Notice Required,2012/02/29 00:00:00.000,Y,3487 BUCKHORN DR,Block Level,BUCKHORN DR,,-84.459541042555429,37.976153657297743
02733487SIGNS3,2012,3487 BUCKHORN DR,2012/03/01 00:00:00.000,Nuisance,Sign Closed-No Notice Required,2012/03/02 00:00:00.000,Y,3487 BUCKHORN DR,Block Level,BUCKHORN DR,,-84.459541042555429,37.976153657297743
11920117SIGNS,2012,117 N LOCUST HILL DR,2012/04/25 00:00:00.000,Nuisance,Sign Closed-No Notice Required,2012/04/26 00:00:00.000,Y,117 N LOCUST HILL DR,Block Level,N LOCUST HILL DR,,-84.444818801568132,38.004787648112782
11920115SIGNS4,2012,115 N LOCUST HILL DR,2012/04/25 00:00:00.000,Nuisance,Sign Closed-No Notice Required,2012/04/26 00:00:00.000,Y,115 N LOCUST HILL DR,Block Level,N LOCUST HILL DR,,-84.444818801568132,38.004787648112782
09290857SIGNS,2012,857 E HIGH ST,2012/11/20 00:00:00.000,Nuisance,Sign Closed-No Notice Required,2012/11/20 00:00:00.000,Y,857 E HIGH ST,Block Level,E HIGH ST,,-84.48990047237379,38.029827742374941
07831251SIGNS,2012,1251 GEORGETOWN RD,2012/12/07 00:00:00.000,Nuisance,Sign Closed-No Notice Required,2012/12/07 00:00:00.000,Y,1251 GEORGETOWN RD,Block Level,GEORGETOWN RD,,-84.507572038493862,38.078525479996649
09290881SIGNS,2012,881 E HIGH ST,2012/12/13 00:00:00.000,Nuisance,Sign Closed-No Notice Required,2012/12/17 00:00:00.000,Y,881 E HIGH ST,Block Level,E HIGH ST,,-84.490391347367165,38.027960236974046
31940411SIGNS,2013,411 W NEW CIRCLE RD,2013/02/21 00:00:00.000,Nuisance,Sign Closed-No Notice Required,2013/02/21 00:00:00.000,Y,411 W NEW CIRCLE RD,Block Level,W NEW CIRCLE RD,,-84.477110055808254,38.0710874448501
12333341W,2012,3341 MAMMOTH DR,2012/07/03 00:00:00.000,Nuisance,Invalid Nuisance,2012/07/09 00:00:00.000,Y,3341 MAMMOTH DR,Block Level,MAMMOTH DR,,-84.462839609018559,37.987242599651346
23474730SIGNS,2013,4730 MAN O WAR BLVD,2013/06/07 00:00:00.000,Nuisance,Sign Closed-No Notice Required,2013/06/07 00:00:00.000,Y,4730 MAN O WAR BLVD,Block Level,MAN O WAR BLVD,,-84.433627953652888,38.006858322867522
09130334SIGNS,2013,334 HENRY CLAY BLVD,2013/07/02 00:00:00.000,Nuisance,Sign Closed-No Notice Required,2013/07/03 00:00:00.000,Y,334 HENRY CLAY BLVD,Block Level,HENRY CLAY BLVD,,-84.472160876851916,38.03144465885056
09130342SIGNS,2013,342 HENRY CLAY BLVD,2013/07/02 00:00:00.000,Nuisance,Sign Closed-No Notice Required,2013/07/03 00:00:00.000,Y,342 HENRY CLAY BLVD,Block Level,HENRY CLAY BLVD,,-84.472160876851916,38.03144465885056
13974000SIGNS2,2013,4000 NICHOLASVILLE RD,2013/08/13 00:00:00.000,Nuisance,Sign Closed-No Notice Required,2013/09/09 00:00:00.000,Y,4000 NICHOLASVILLE RD,Block Level,NICHOLASVILLE RD,,-84.527742805906414,37.982266448580283
